Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
EGF/EGFR signaling pathway WP437,0.41202256185922426,1.7897114888616699,0.0,0.09624070599680357,162,141,JUND;ASAP1;ERBB2;NCK1;MEF2C;EPS8;RASA1;RAB5A;CBLB;RALGDS;GAB1;CFL1;FOXO4;MEF2A;STAM;RPS6KA3;SOS1;JAK1;GAB2;PLD2;PTPN12;PLSCR1;PRKCI;RICTOR;MAPK8;GRB2;AKT1;MAP3K1;STAM2;AP2M1;IQSEC1;STXBP1;PLCG1;PXDN;RALBP1;MAPK14;SH3KBP1;BRAF;STAT1;PTK2;PTPRR;STAMBP;MAPK1;STMN1;NEDD4;CAV1;MAP3K2;PAK1;CDC42;VAV1;EPS15L1;ATXN2;CSK;LIMK2;INPPL1;REPS2;ATF1;PDPK1;RPS6KB1;ELK4;PIAS3;CRKL;MAPK7;EGFR;SOS2;FOXO1;MAP2K5;MTOR;HRAS;USP8;KRAS;PLCE1;USP6NL;NCOA3;ABL1;STAT5B;PLD1;SP1;PRKCZ;PTK6;FOS;CREB1;RAC1;ARHGEF1;NCK2;PIK3R2;RALA;MEF2D;E2F1;MYBL2;SH2D2A;GRB10;ARF6;RPS6KA1;RPS6KA2;ITCH;ERRFI1;CAV2;SPRY2;RAF1;NDUFA13;IQGAP1;RIN1;JUN;PEBP1;CBL;EIF4EBP1;DNM1;PRKCA;MAPK9;PTK2B;HGS;PTPN11;RALB;PIK3C2B;AURKA;AP2A1;PRKCD;ELK1;BCAR1;ABI1;CRK;EPN1;NOS3;ROCK1;MAP3K3;PCNA;MAP2K1;AP2S1;SHC1;RAP1A;TNK2;CBLC;EPS15;MAP2K2;JAK2;VAV2;SRC;NEDD8;STAT3;AP2B1,JUND;ASAP1;ERBB2;NCK1;MEF2C;EPS8;RASA1;RAB5A;CBLB;RALGDS;GAB1;CFL1;FOXO4;MEF2A;STAM;RPS6KA3;SOS1;JAK1;GAB2;PLD2;PTPN12;PLSCR1;PRKCI;RICTOR;MAPK8;GRB2;AKT1;MAP3K1;STAM2;AP2M1;IQSEC1;STXBP1;PLCG1;PXDN;RALBP1;MAPK14;SH3KBP1;BRAF;STAT1;PTK2;PTPRR;STAMBP;MAPK1;STMN1;NEDD4;CAV1;MAP3K2;PAK1;CDC42;VAV1;EPS15L1;ATXN2;CSK;LIMK2;INPPL1
BDNF-TrkB Signaling WP3676,0.503141775157784,1.7414249021502375,0.017857142857142856,0.09672190952678758,34,25,GAB1;SOS1;GAB2;GRB2;AKT1;DLG4;PLCG1;BRAF;NRAS;MAPK1;RPS6KB1;MTOR;HRAS;MKNK1;KRAS;TSC2;RHEB;BDNF;CREB1;HOMER1;RPS6KA1;EIF4EBP1;MAP2K1;SHC1;TSC1,GAB1;SOS1;GAB2;GRB2;AKT1;DLG4;PLCG1;BRAF;NRAS;MAPK1
Estrogen signaling pathway WP712,0.5992143505141464,1.7481724044423579,0.0,0.09784471776341697,23,18,IKBKG;GNAS;PRKACA;AKT1;PIK3CA;MAPK14;BRAF;MAPK1;SP1;NFKB1;CHUK;FOS;CREB1;JUN;MAPK9;ELK1;MAP2K1;GNB1,IKBKG;GNAS;PRKACA;AKT1;PIK3CA;MAPK14;BRAF;MAPK1
Regulation of Actin Cytoskeleton WP51,0.4148904966356678,1.766883961051841,0.0,0.10105274129664375,150,99,LIMK1;ACTN1;MAPK3;GIT1;BAIAP2;DIAPH1;CFL1;RDX;WASF2;SOS1;RAC2;WASF1;PIK3C3;PIK3CB;RHOA;NCKAP1;RASSF7;PIK3CA;GNG12;PAK2;MAPK6;PPP1R12A;BRAF;NRAS;APC;FGF12;VCL;PTK2;MAPK1;MYH10;ARHGEF7;PIK3R4;PAK1;CDC42;VAV1;GNA12;CSK;ACTG1;ARHGAP35;MSN;TMSB4X;PIK3C2A;SLC9A1;EGFR;SSH1;SOS2;PFN1;CFL2;ROCK2;PAK6;ABI2;GNA13;KRAS;FN1;DIAPH3;SSH2;PIP4K2A;PIK3CD;ACTB;FGD1;RAC1;PIP4K2C;ARHGEF1;FGF2;PIK3R2;PXN;DOCK1;F2R;ARHGEF4;RAF1;PIK3R3;PIP5K1A;IQGAP1;PDGFA;ENAH;FGFR4;APC2;EZR;PDGFB;MYLK;PIP4K2B;SSH3;PIK3C2B;BCAR1;FGF11;CRK;PAK4;ROCK1;PIP5K1C;MRAS;RAC3;RRAS;MAP2K1;ARPC5;GSN;FGFR1;MAP2K2;BRK1;RRAS2,LIMK1;ACTN1;MAPK3;GIT1;BAIAP2;DIAPH1;CFL1;RDX;WASF2;SOS1;RAC2;WASF1;PIK3C3;PIK3CB;RHOA;NCKAP1;RASSF7;PIK3CA;GNG12;PAK2;MAPK6;PPP1R12A;BRAF;NRAS;APC;FGF12;VCL;PTK2;MAPK1;MYH10;ARHGEF7;PIK3R4;PAK1;CDC42;VAV1;GNA12
Extracellular vesicle-mediated signaling in recipient cells WP2870,0.5294735058446384,1.6622169290358588,0.0,0.1025723313913301,30,22,ERBB2;TGFBR2;CTNNB1;SMAD4;AKT1;TGFB2;MET;NRAS;APC;SMAD2;TGFA;EGFR;MTOR;HRAS;KRAS;TGFBR1;RAF1;WNT5A;SMAD3;TSPAN8;AXIN1;MFGE8,ERBB2;TGFBR2;CTNNB1;SMAD4;AKT1;TGFB2;MET;NRAS;APC;SMAD2
Host-pathogen interaction of human coronaviruses - interferon induction WP4880,0.46498078212228167,1.6663891920236615,0.0,0.10506277071317723,33,30,IKBKG;IFNAR1;JAK1;MAPK8;TBK1;TYK2;IRF9;MAPK14;STAT1;IFIH1;NFKBIA;TRAF6;EIF2AK2;OAS1;DDX58;IRF3;STAT2;NFKB1;CHUK;FOS;MAP3K7;IKBKE;JUN;RIPK1;MAVS;TRAF3;TICAM1;MYD88;OAS3;IFNAR2,IKBKG;IFNAR1;JAK1;MAPK8;TBK1;TYK2;IRF9;MAPK14;STAT1;IFIH1;NFKBIA;TRAF6
MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement WP4560,0.5584699375809528,1.7193925437665898,0.029850746268656716,0.10827079424640401,18,15,ACTN1;MAPK3;PLCG1;VCL;PTK2;MAPK1;ITGAV;LPP;CREB1;PRKCQ;MFAP5;PXN;JUN;MYLK;TJP1,ACTN1;MAPK3;PLCG1;VCL;PTK2;MAPK1;ITGAV
Head and Neck Squamous Cell Carcinoma WP4674,0.4261232813796989,1.7083708574688636,0.0,0.10882602908869327,73,60,MAPKAP1;ERBB2;NUMB;FKBP1A;GAB1;TGFBR2;CDKN2A;CTNNB1;AJUBA;CDK4;AKT2;RICTOR;SMAD4;AKT1;PIK3CB;NOTCH1;REL;PIK3CA;EIF4E;NRAS;IRF6;MLST8;FAT1;AKT3;VEGFA;PDPK1;RB1;KEAP1;EGFR;NOTCH2;MTOR;HRAS;STK11;KRAS;TSC2;RHEB;NFKB1;CASP8;PIK3R2;E2F1;RPS6KB2;PRKAA1;EIF4EBP1;FADD;RELA;RPTOR;TRAF3;CDK6;CDKN1A;TP53;CCND1;FGFR1;NFKB2;NFE2L2;DDIT4;RPS6;TSC1;IGF1R;BIRC2;CUL3,MAPKAP1;ERBB2;NUMB;FKBP1A;GAB1;TGFBR2;CDKN2A;CTNNB1;AJUBA;CDK4;AKT2;RICTOR;SMAD4;AKT1;PIK3CB;NOTCH1;REL;PIK3CA;EIF4E;NRAS;IRF6;MLST8;FAT1
Corticotropin-releasing hormone signaling pathway WP2355,0.4446839199776842,1.7255952741360436,0.0,0.10892698087820038,93,55,JUND;TRIM28;MAPK3;GNAS;GNA11;GNB2;CTNNB1;IL18;PRKCI;MAPK8;AKT1;RHOA;PLCG1;MAPK14;BRAF;PTK2;MAPK1;TFAP2A;NFKBIA;HSP90AA1;ACACA;GNAI1;CASP9;GNAQ;RAP1B;CASP3;NCOA2;SP1;NFKB1;FOSL2;MAP3K5;FOS;ARRB1;CREB1;FOSL1;GNAI2;PRKCQ;ECE1;RAF1;TCF4;RELA;GNB5;PRKCA;MAPK9;PARP1;PRKCD;ELK1;JUNB;NOS3;MAP2K1;GRK6;GNB1;JUP;GSK3B;ARRB2,JUND;TRIM28;MAPK3;GNAS;GNA11;GNB2;CTNNB1;IL18;PRKCI;MAPK8;AKT1;RHOA;PLCG1;MAPK14;BRAF;PTK2;MAPK1;TFAP2A;NFKBIA
Chromosomal and microsatellite instability in colorectal cancer  WP4216,0.42833361215084625,1.7001308124696175,0.0,0.10930194466779834,73,62,MAPK3;RALGDS;TGFBR2;CTNNB1;CSNK1A1;RAC2;AKT2;MAPK8;BCL2L11;SMAD4;MSH2;TBK1;AKT1;REL;RHOA;TGFB2;EXOC2;BRAF;MLH1;APC;MSH3;SMAD2;MAPK1;AKT3;ARAF;CASP9;MSH6;CASP3;PMAIP1;MYC;KRAS;DCC;APPL1;FOS;RAC1;PTGS2;TGFBR1;RALA;TCF7;CYCS;RAF1;JUN;NTN1;DDB2;APC2;MAPK9;GADD45B;SMAD3;RALB;AXIN1;GADD45A;CDKN1A;BIRC5;BAD;TP53;CCND1;RAC3;MAP2K1;GSK3B;BAK1;BBC3;BAX,MAPK3;RALGDS;TGFBR2;CTNNB1;CSNK1A1;RAC2;AKT2;MAPK8;BCL2L11;SMAD4;MSH2;TBK1;AKT1;REL;RHOA;TGFB2;EXOC2;BRAF;MLH1;APC;MSH3;SMAD2;MAPK1
Pancreatic adenocarcinoma pathway WP4263,0.414800885750347,1.6710777886034696,0.0,0.10954456829636171,89,76,IKBKG;ERBB2;MAPK3;RALGDS;TGFBR2;CDKN2A;CDK4;RAC2;JAK1;AKT2;MAPK8;SMAD4;AKT1;PIK3CB;RHOA;PIK3CA;RAD51;PAK2;TGFB2;RALBP1;BRAF;E2F3;STAT1;SMAD2;MAPK1;PAK1;CDC42;AKT3;TGFA;VEGFA;ARAF;RB1;CASP9;RPS6KB1;EGFR;PAK6;MTOR;KRAS;PLD1;BRCA2;NFKB1;CHUK;PIK3CD;TIAM1;RAC1;RIPK4;TGFBR1;PIK3R2;RALA;DUSP6;E2F1;RPS6KB2;RAF1;PIK3R3;PEBP1;DDB2;RELA;MAPK9;GADD45B;SMAD3;RALB;PRKCD;CDK6;BCL2L1;GADD45A;CDKN1A;PAK4;BAD;TP53;CCND1;RAC3;MAP2K1;BAK1;MAP2K2;STAT3;BAX,IKBKG;ERBB2;MAPK3;RALGDS;TGFBR2;CDKN2A;CDK4;RAC2;JAK1;AKT2;MAPK8;SMAD4;AKT1;PIK3CB;RHOA;PIK3CA;RAD51;PAK2;TGFB2;RALBP1;BRAF;E2F3;STAT1;SMAD2;MAPK1;PAK1;CDC42;AKT3
Regulatory circuits of the STAT3 signaling pathway WP4538,0.4363144489644624,1.6917017039644244,0.0,0.11067681189632408,78,44,MAPKAP1;TRIM28;MAPK3;IL6ST;IFNAR1;JAK1;RICTOR;MAPK8;OSMR;TYK2;MAPK6;MAPK14;MLST8;SETD7;MAPK1;STMN1;MAPK15;IFNGR1;PIAS3;MAPK7;EGFR;IL10RB;AKT1S1;MTOR;CSF2RA;IL15RA;CREBBP;IL22RA1;CTF1;MAPK12;F2R;MAPK13;DUSP2;IL9R;IFNGR2;RPTOR;MAPK9;SOCS3;IL27RA;MAPK11;JAK2;IFNAR2;SRC;STAT3,MAPKAP1;TRIM28;MAPK3;IL6ST;IFNAR1;JAK1;RICTOR;MAPK8;OSMR;TYK2;MAPK6;MAPK14;MLST8;SETD7;MAPK1;STMN1
RAC1/PAK1/p38/MMP2 Pathway WP3303,0.4332574053995492,1.6744178293589163,0.0,0.11278207734000417,68,52,IKBKG;ERBB2;NCK1;MAPK3;RASA1;CTNNB1;SOS1;MAPK8;MSH2;GRB2;AKT1;PIK3CA;RAD51;MAPK14;NRAS;PTK2;MAPK1;STMN1;NFKBIA;PAK1;CASP9;EGFR;FOXO1;HRAS;ITGB1;MYC;KRAS;STAT5B;FN1;NFKB1;CHUK;TNIP1;CASP7;RAC1;MAPK12;PXN;MAPK13;EIF4EBP1;YAP1;RELA;MAPK9;PTPN11;CRK;BIRC5;BAD;TP53;MAPK11;TNIP2;SRC;STAT3;GRB7;BAX,IKBKG;ERBB2;NCK1;MAPK3;RASA1;CTNNB1;SOS1;MAPK8;MSH2;GRB2;AKT1;PIK3CA;RAD51;MAPK14;NRAS;PTK2;MAPK1;STMN1;NFKBIA;PAK1
Ras signaling WP4223,0.3902416683085913,1.7908191473668633,0.0,0.11548884719616427,184,112,IKBKG;MAPK3;RASA1;RAB5A;RALGDS;GAB1;BRAP;GNB2;FOXO4;SOS1;RAC2;GAB2;PLD2;PRKACA;AKT2;MAPK8;GRB2;AKT1;PIK3CB;REL;RHOA;PIK3CA;GNG12;PAK2;PLCG1;RALBP1;EXOC2;MET;NRAS;MAPK1;RASA2;SYNGAP1;SHOC2;PAK1;CALM1;CDC42;RASAL2;AKT3;PRKACB;ETS1;STK4;RASGRP1;EGFR;PLA2G6;SOS2;RAP1B;PAK6;HRAS;PRKCG;GNG10;CALML4;KRAS;PLCE1;CSF1R;EPHA2;ABL1;PLD1;SHC3;GNG5;CALML5;NFKB1;CHUK;PIK3CD;CALM3;TIAM1;RGL1;RAC1;GNB4;ABL2;PIK3R2;RALA;ETS2;NF1;ARF6;PLA2G12A;RAF1;PIK3R3;RAB5C;RIN1;RELA;GNB5;FGFR4;PRKCA;RASGRF1;RASA4;MAPK9;KSR1;AFDN;PTPN11;RALB;CALM2;ELK1;BCL2L1;PAK4;BAD;RASSF1;RAB5B;PLA2G16;MRAS;RAC3;GNGT2;RRAS;MAP2K1;GNB1;SHC1;FGFR1;RAP1A;MAP2K2;PLA2G4C;RRAS2;IGF1R;RGL2,IKBKG;MAPK3;RASA1;RAB5A;RALGDS;GAB1;BRAP;GNB2;FOXO4;SOS1;RAC2;GAB2;PLD2;PRKACA;AKT2;MAPK8;GRB2;AKT1;PIK3CB;REL;RHOA;PIK3CA;GNG12;PAK2;PLCG1;RALBP1;EXOC2;MET;NRAS;MAPK1;RASA2;SYNGAP1;SHOC2;PAK1;CALM1;CDC42;RASAL2;AKT3;PRKACB;ETS1
Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706,0.3856630962588046,1.6326045720618423,0.0,0.12648778502437039,158,73,MECP2;MEF2C;HSP90B1;CTNNB1;MBD1;GAPDH;ALDOA;NFYA;HSPD1;YWHAQ;PRKACA;SP3;YWHAB;HADHB;HADHA;MAZ;MAP2;CTCF;HDAC9;PRKACB;HIF1A;PKNOX1;CREM;CDCA7L;PBX1;GATA2;VEGFA;CPT1A;YWHAZ;CASP3;PRKAR2A;YWHAG;GATA3;VIPR1;SP1;PRKAR1A;HES1;NFKB1;BHLHE40;PRKAR1B;CREBBP;BDNF;IL1A;IL1RN;REST;GPD1L;CREB1;EGR1;FOXM1;DEAF1;SNTA1;SSTR2;IL6;ECE1;NGF;EP300;JUN;NKX3-1;YBX1;ACADM;SLC25A4;SPTBN1;SLC9A3;TSPYL1;NR3C1;YWHAE;CC2D1A;CEBPB;NFKB2;HDAC1;VAMP2;YWHAH;TCF3,MECP2;MEF2C;HSP90B1;CTNNB1;MBD1;GAPDH;ALDOA;NFYA;HSPD1;YWHAQ;PRKACA;SP3;YWHAB;HADHB;HADHA;MAZ;MAP2;CTCF;HDAC9;PRKACB;HIF1A;PKNOX1;CREM;CDCA7L;PBX1;GATA2;VEGFA;CPT1A;YWHAZ
Translation inhibitors in chronically activated PDGFRA cells WP4566,0.41342361213443335,1.6260168750161996,0.01694915254237288,0.1305811397274812,46,40,MAPK3;EIF4G1;PRKACA;AKT2;MAPK8;AKT1;PIK3CB;MAP2K3;PIK3CA;EIF4G3;EIF4E;MAPK14;EIF4A2;EIF4B;MAPK1;AKT3;PIM1;RPS6KB1;EIF4A1;MAP2K5;MTOR;PDK1;RPS6KA4;PDCD4;PIK3R2;RPS6KA1;RPS6KA2;RPS6KB2;PIK3R3;EIF4EBP1;PRKCA;RPTOR;MAPK9;PRKCD;MAP2K1;MAP2K4;CSNK2A1;MAP2K2;RPS6;MAP2K7,MAPK3;EIF4G1;PRKACA;AKT2;MAPK8;AKT1;PIK3CB;MAP2K3;PIK3CA;EIF4G3;EIF4E;MAPK14;EIF4A2;EIF4B;MAPK1
G13 Signaling Pathway WP524,0.45743152893487404,1.6337218761445647,0.034482758620689655,0.13136856368563685,39,32,LIMK1;DIAPH1;CFL1;PPP1CB;PIK3CB;ARHGDIB;RHOA;PIK3CA;CALM1;CDC42;WASL;RPS6KB1;PFN1;CFL2;ROCK2;RTKN;GNA13;PIP4K2A;PIK3CD;RAC1;ARHGEF1;PIK3R2;CIT;IQGAP1;PKN1;CYFIP1;RHPN2;SH3RF1;CALM2;ARHGDIG;ROCK1;TNK2,LIMK1;DIAPH1;CFL1;PPP1CB;PIK3CB;ARHGDIB;RHOA;PIK3CA;CALM1;CDC42;WASL
Neural Crest Cell Migration in Cancer WP4565,0.47077618240313324,1.6092905002737863,0.0,0.1328121742755889,43,28,TRIO;AKT2;AKT1;PIK3CB;KIDINS220;RHOA;PIK3CA;PAK2;PIK3R4;PAK1;AKT3;EPHB2;PAK6;ARF1;NGEF;BDNF;PIK3CD;FOS;TIAM1;RAC1;SORT1;PIK3R3;JUN;EPHB6;EPHB4;EPHB3;PAK4;STAT3,TRIO;AKT2;AKT1;PIK3CB;KIDINS220;RHOA;PIK3CA;PAK2;PIK3R4;PAK1;AKT3
Fibrin Complement Receptor 3 Signaling Pathway WP4136,0.5019504286625567,1.588851590036974,0.0,0.13440512389208772,41,21,IKBKG;CBLB;AKT1;RHOA;PIK3CA;TLR3;LY96;IRAK4;SYK;TRAF6;IRF3;NFKB1;CHUK;IL6;PLAT;IRAK1;IRAK2;TICAM1;MYD88;ITGAM;SRC,IKBKG;CBLB;AKT1;RHOA;PIK3CA;TLR3;LY96;IRAK4;SYK;TRAF6
