Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Regulation of Actin Cytoskeleton WP51,0.4482477102395652,2.105295714930576,0.0,0.0033176470588235293,150,99,VCL;PIK3C2A;PAK2;SLC9A1;BRAF;ROCK1;WASF2;GNA12;PDGFA;RAC1;ACTG1;PXN;DIAPH1;MAPK3;PPP1R12A;CFL1;ROCK2;ABI2;ENAH;MAPK1;FGD1;EZR;PIK3C3;LIMK1;PAK1;ACTB;PIP5K1A;KRAS;NCKAP1;CDC42;GNA13;PIK3CB;SOS1;EGFR;MAPK6;PAK6;NRAS;ARHGAP35;GNG12;MSN;ARPC5;PIK3CA;PIK3R3;PIK3C2B;ARHGEF1;RRAS2;CRK;FN1;DIAPH3;PAK4;PDGFB;BCAR1;PIK3R4;ACTN1;MAP2K2;RAC2;PIK3R2;RDX;PTK2;IQGAP1;RHOA;SSH1;PIK3CD;MRAS;RASSF7;WASF1;APC;GSN;PIP4K2B;CFL2;BAIAP2;CSK;FGFR1;PFN1;PIP4K2C;FGF11;RAF1;FGFR4;PIP5K1C;TMSB4X;SSH3;FGF12;F2R;PIP4K2A;ARHGEF7;FGF2;SSH2;SOS2;ARHGEF4;GIT1;MYH10;VAV1;RRAS;MAP2K1;APC2;RAC3;BRK1;MYLK;DOCK1,VCL;PIK3C2A;PAK2;SLC9A1;BRAF;ROCK1;WASF2;GNA12;PDGFA;RAC1;ACTG1;PXN;DIAPH1;MAPK3;PPP1R12A;CFL1;ROCK2;ABI2;ENAH;MAPK1;FGD1;EZR;PIK3C3;LIMK1;PAK1;ACTB;PIP5K1A;KRAS;NCKAP1;CDC42;GNA13;PIK3CB;SOS1;EGFR;MAPK6;PAK6;NRAS;ARHGAP35;GNG12;MSN;ARPC5;PIK3CA;PIK3R3;PIK3C2B;ARHGEF1;RRAS2
Melanoma WP4685,0.5009102967996862,2.0305605308478554,0.0,0.0034814814814814817,68,53,VCL;CDK6;AKT3;CALML5;BRAF;TP53;CALM2;RAC1;MAPK3;CALM3;BAX;MAPK1;PAK1;KRAS;MITF;PIK3CB;RB1;AKT1;GRB2;CDKN2A;SOS1;NRAS;CCND1;LAMTOR3;AKT2;PIK3CA;PIK3R3;GADD45A;CREB1;ETS1;CALM1;CDKN1A;BAD;MAP2K2;NF1;PIK3R2;MDM2;CDK4;CDH1;DDB2;PIK3CD;BAK1;E2F3;RAF1;HRAS;GADD45B;SOS2;ELK1;FOS;MAP2K1;E2F1;ARAF;CALML4,VCL;CDK6;AKT3;CALML5;BRAF;TP53;CALM2;RAC1;MAPK3;CALM3;BAX;MAPK1;PAK1;KRAS;MITF;PIK3CB;RB1;AKT1;GRB2;CDKN2A;SOS1;NRAS;CCND1;LAMTOR3;AKT2;PIK3CA;PIK3R3;GADD45A
Androgen receptor signaling pathway WP138,0.47535548415380763,2.1239118158694703,0.0,0.003525,90,79,SMAD3;NCOR2;SIRT1;ROCK1;FLNA;KDM1A;RAC1;ETV5;FKBP4;NCOR1;RACK1;HDAC1;SP1;ROCK2;NR2C2;TGIF1;GSK3B;PARK7;CDC42;SUMO1;CTNNB1;RB1;AKT1;ZNF318;EGFR;PRDX1;STUB1;PAK6;CCND1;PATZ1;PIAS1;CAV1;NCOA4;DSTN;LIMK2;CREB1;UBE2I;SIN3A;EP300;BAG1;CREBBP;CDKN1A;PIAS4;RNF6;PIK3R2;AES;MDM2;SMARCE1;PTK2;RHOA;FOXO1;RUNX2;NCOA2;RAN;CALR;KAT7;PSMC3IP;SMAD4;TGFB1I1;PIAS3;RELA;UBE3A;NCOA3;RNF14;CARM1;BMF;RNF4;SRC;RAD9A;KAT5;PLPP1;FHL2;STAT3;ZMIZ1;BRCA1;JUN;RHOB;CCNE1;DAXX,SMAD3;NCOR2;SIRT1;ROCK1;FLNA;KDM1A;RAC1;ETV5;FKBP4;NCOR1;RACK1;HDAC1;SP1;ROCK2;NR2C2;TGIF1;GSK3B;PARK7;CDC42;SUMO1;CTNNB1;RB1;AKT1;ZNF318;EGFR;PRDX1;STUB1;PAK6;CCND1;PATZ1;PIAS1;CAV1;NCOA4;DSTN;LIMK2
MET in type 1 papillary renal cell carcinoma WP4205,0.5024884035498625,2.0400832022269375,0.0,0.003615384615384616,59,50,STRN;AKT3;PAK2;BRAF;MET;RAC1;MAPK3;PLCG1;CBL;MAPK1;PAK1;KRAS;CDC42;RAP1B;PIK3CB;AKT1;GRB2;SOS1;GAB1;RPL11;PAK6;NRAS;AKT2;RAP1A;PIK3CA;PIK3R3;MAPK8;CRK;ETS1;PAK4;PRCC;CDKN1A;BAD;MAP2K2;ELOA;PIK3R2;CRKL;PTK2;TFE3;PTPN11;PIK3CD;RAF1;RAPGEF1;HRAS;SRC;STAT3;SOS2;JUN;MAP2K1;ARAF,STRN;AKT3;PAK2;BRAF;MET;RAC1;MAPK3;PLCG1;CBL;MAPK1;PAK1;KRAS;CDC42;RAP1B;PIK3CB;AKT1;GRB2;SOS1;GAB1;RPL11;PAK6;NRAS;AKT2;RAP1A;PIK3CA;PIK3R3;MAPK8;CRK;ETS1;PAK4;PRCC;CDKN1A;BAD;MAP2K2
G13 Signaling Pathway WP524,0.5970741150179097,2.130154371209029,0.0,0.00376,39,32,WASL;CALM2;ROCK1;SH3RF1;RAC1;RPS6KB1;DIAPH1;CYFIP1;CFL1;ROCK2;LIMK1;CDC42;GNA13;PIK3CB;TNK2;PKN1;PIK3CA;ARHGEF1;ARHGDIB;CALM1;RHPN2;PIK3R2;PPP1CB;IQGAP1;RHOA;PIK3CD;ARHGDIG;CFL2;PFN1;RTKN;PIP4K2A;CIT,WASL;CALM2;ROCK1;SH3RF1;RAC1;RPS6KB1;DIAPH1;CYFIP1;CFL1;ROCK2;LIMK1;CDC42;GNA13;PIK3CB;TNK2;PKN1;PIK3CA;ARHGEF1
Neovascularisation processes WP4331,0.5727533684021802,1.996264363135907,0.0,0.00376,37,24,SMAD3;REL;MAPK3;EPHB2;MAPK1;HIF1A;SMAD2;AKT1;NFKB2;MAPK8;PDGFB;MAPK9;RELB;KITLG;EPHB4;NOTCH3;TGFBR1;SMAD5;NOTCH1;RELA;TGFB2;JAG1;NFKB1;SMAD1,SMAD3;REL;MAPK3;EPHB2;MAPK1;HIF1A;SMAD2;AKT1;NFKB2;MAPK8
Hypothesized Pathways in Pathogenesis of Cardiovascular Disease WP3668,0.6613868701002881,2.0429520718600593,0.0,0.0037600000000000003,25,17,SMAD3;FLNA;MAPK3;NR2C2;MAPK1;TGFBR2;SMAD2;SHC1;ENG;MAPK8;LTBP1;LTBP2;TGFBR1;RUNX2;MAPK14;SMAD4;SERPINE1,SMAD3;FLNA;MAPK3;NR2C2;MAPK1;TGFBR2;SMAD2;SHC1;ENG;MAPK8
Primary focal segmental glomerulosclerosis (FSGS) WP2572,0.4804410204439256,2.006924633414073,0.0,0.003889655172413793,72,53,ITGA3;VCL;LAMA5;AGRN;LRP6;ACTN4;MYH9;CLDN1;LIMS1;PLCG1;COL4A5;CD2AP;FAT1;INF2;CTNNB1;AKT1;PODXL;NCK1;KRT8;PLAUR;UTRN;LAMB2;FYN;DNM1;ITGB4;IRF6;CDKN1A;PARVA;CDH2;MYO1E;PTK2;DKK1;SMARCAL1;LRP5;ITGB1;CDKN1B;DAG1;TLN1;CDKN1C;NOTCH1;ILK;COL4A4;JAG1;SCARB2;CTSL;YWHAQ;ITGAV;VIM;CD151;SYNPO;MKI67;PLCE1;PCNA,ITGA3;VCL;LAMA5;AGRN;LRP6;ACTN4;MYH9;CLDN1;LIMS1;PLCG1;COL4A5;CD2AP;FAT1;INF2;CTNNB1;AKT1;PODXL;NCK1;KRT8;PLAUR;UTRN;LAMB2
Alzheimer's disease WP2059,0.47851577530216427,2.046575765472619,0.0,0.003916666666666667,83,52,CAPN1;CALML5;TP53;CALM2;CAPN2;MAPK3;APP;SNCA;ADAM10;CDK5;ITPR3;CALM3;MAPK1;GSK3B;VMP1;TNFRSF1A;ATF6;CALM1;ATP2A2;NAE1;BAD;PSENEN;CYCS;CHP1;PPP3CA;PSEN1;PPP3R1;APH1A;ADAM17;HSD17B10;RYR3;IDE;NCSTN;CHPF2;BID;ATP5MD;EIF2AK3;CASP7;PLCB4;PLCB3;ITPR2;GAPDH;CASP9;FADD;GNAQ;CASP3;PSEN2;CASP8;ATP2A1;APOE;LRP1;PPP3CB,CAPN1;CALML5;TP53;CALM2;CAPN2;MAPK3;APP;SNCA;ADAM10;CDK5;ITPR3;CALM3;MAPK1;GSK3B;VMP1
BDNF-TrkB Signaling WP3676,0.5812861323279546,2.0173245878441177,0.0,0.004028571428571428,34,25,BRAF;RPS6KB1;MTOR;PLCG1;MAPK1;DLG4;KRAS;AKT1;GRB2;SOS1;GAB1;SHC1;MKNK1;RPS6KA1;NRAS;TSC1;GAB2;CREB1;BDNF;RHEB;TSC2;HRAS;HOMER1;EIF4EBP1;MAP2K1,BRAF;RPS6KB1;MTOR;PLCG1;MAPK1;DLG4;KRAS;AKT1;GRB2;SOS1;GAB1;SHC1;MKNK1;RPS6KA1;NRAS;TSC1;GAB2;CREB1
Hepatitis C and Hepatocellular Carcinoma WP3646,0.5437736435643438,2.1422255575171847,0.0,0.004028571428571428,49,37,SMAD3;TP53;CTTN;VEGFA;UCHL1;RAC1;RRM2;MAPK3;VAV2;BIRC3;HIF1A;AKT1;GRB2;SOS1;PODXL;CCND1;MYC;MAPK8;CD44;MYOF;CDKN1A;PTPN11;TGFBR1;MAPK14;CASP7;SMAD4;CASP9;CASP3;PTGS2;JAK1;NFKB1;BIRC5;BCL2L1;IL6;STAT3;BRCA1;JUN,SMAD3;TP53;CTTN;VEGFA;UCHL1;RAC1;RRM2;MAPK3;VAV2;BIRC3;HIF1A;AKT1;GRB2;SOS1;PODXL;CCND1;MYC;MAPK8;CD44
