Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,ERB2 UP.V1 DN,0.423670832756175,1.5619196041258525,0.0,0.17639999999999997,0.79,36/197,41.97%,CAV1;NRCAM;MED17;NPEPPS;CUL5;TAF2;ACTR6;EHBP1;ADD3;TMED5;IFT57;ALG13;GULP1;IGF1R;GOLGA4;MATN2;LPGAT1;MBNL2;KRR1;RPAP3;CHD1;LIN7C;AGL;DEPDC1;SMARCA5;ABLIM1;TAF1D;RECQL;USP16;ATP8B1;CETN3;PLA2G12A;LAMB1;CCDC59;CBR4;MTIF2
prerank,SRC UP.V1 DN,0.5012199457206981,1.5357969061181502,0.0,0.20448484848484846,0.82,11/179,21.31%,LFNG;ACTL6A;CPPED1;EIF3CL;COMMD9;CDK11B;RNF220;RACGAP1;DTWD1;FANCL;STARD3
prerank,KRAS.AMP.LUNG UP.V1 DN,-0.4355500255654906,-1.500346430240238,0.06666666666666667,0.4358490566037736,0.42,5/146,13.65%,DGKQ;GPRC5C;SETD1A;ST20;WDR33
prerank,WNT UP.V1 UP,0.43115053052986807,1.484369528741585,0.04878048780487805,0.2986666666666667,0.95,18/180,31.60%,ZNF358;MAZ;PPT1;AP1B1;DHCR24;MST1R;BCL7C;CPS1;THYN1;RPAP3;AP2S1;AP1G2;UBXN11;NBL1;TEF;NF1;HYOU1;MAPRE2
prerank,ATF2 UP.V1 UP,0.43055432936710986,1.456887587906453,0.0375,0.35394871794871796,0.99,15/192,32.44%,DGKZ;ANKRD11;BRAP;IL32;FAM102A;PITX1;DNAJC15;MNAT1;INPP4B;SMARCAL1;STRA6;KRT7;RNF2;ABLIM3;DCAF4
prerank,KRAS.DF.V1 UP,-0.25001373794327214,-1.4115231005741402,0.0,0.5547169811320755,0.62,10/193,6.57%,TMEM160;INHBA;FAM173A;TM4SF1;QPRT;GALNT6;IFITM1;SCAND1;CTNNBL1;AKT3
prerank,IL15 UP.V1 DN,-0.37524086723011313,-1.4101684420615563,0.125,0.4226415094339623,0.63,10/190,21.09%,PRSS16;FSTL3;TCEAL4;TANC2;OSR2;PIK3IP1;TGFB1I1;KCNC4;SEC14L2;TBC1D2
prerank,LEF1 UP.V1 UP,0.39613413709430906,1.3854237869452506,0.08333333333333333,0.5686666666666667,1.0,13/195,20.78%,DBN1;SLC43A3;COL6A1;IGFBP6;CYBRD1;FN1;CDKN2A;AXL;DKK1;FNBP1;PDLIM4;PMEPA1;MAP1B
prerank,BCAT BILD ET AL DN,0.4614321760183929,1.371469275251065,0.12,0.5861333333333333,1.0,13/46,35.35%,SHC1;GCLM;ARPC2;ASH1L;H2AFY;PUM1;PRPF38B;CLK1;RAP1A;CTBP2;COPB1;TAF1D;RASAL2
prerank,NRL DN.V1 DN,0.38482022391584714,1.369741602502003,0.033707865168539325,0.5559166666666666,1.0,12/134,20.87%,PLEC;GTF2I;AP2B1;ARPC3;TMED9;ZNF146;ECE1;INPPL1;PDIA3;CRYBG3;ARHGDIB;ACBD6
prerank,STK33 UP,0.36002434544865775,1.3620396375152362,0.03488372093023256,0.5534117647058824,1.0,26/293,28.32%,NAMPT;RHOC;LFNG;CYBRD1;ABHD2;IFI16;DAAM1;DPY19L4;GFPT1;SOS1;KYNU;TGIF1;TWF1;IL6ST;CRK;RAB12;DNAJC15;CD9;RNF121;ARL5B;KITLG;SLC7A11;SLC38A6;SQSTM1;APPL2;FNDC3A
prerank,SIRNA EIF4GI UP,0.36011730888136206,1.3468636136345735,0.046511627906976744,0.5750370370370371,1.0,21/95,30.33%,ST13;NONO;ASAH1;TCTN1;SUN2;MATR3;DTX4;DDX54;CSDE1;CORO1B;UQCRC2;SLC25A3;HSPD1;ATF3;TRAF3IP2;THADA;HTRA2;CPNE1;UBE2E1;HADHB;LRPAP1
prerank,MTOR UP.V1 DN,-0.2886991436821792,-1.3435286159019775,0.0,0.49132075471698117,0.76,10/184,13.23%,H1FX;QPRT;IFITM1;PLTP;TGIF2;NTHL1;FBXO32;RNF41;HSD17B1;CIRBP
prerank,ESC V6.5 UP EARLY.V1 DN,0.3686814727345885,1.3386458816058617,0.0898876404494382,0.5727719298245615,1.0,13/172,11.34%,CAV1;APP;ALCAM;CIZ1;ANXA2;CALD1;TIMP2;PRCC;B2M;LTBP3;PNRC2;YES1;AXL
prerank,EGFR UP.V1 DN,0.35040422667966575,1.3383098741083326,0.09411764705882353,0.5459999999999999,1.0,24/196,35.47%,CAV1;ATF7IP;GTF2I;FTO;ADD3;SH3GLB2;TBL1XR1;ALG13;GULP1;IGF1R;MATN2;NDUFA5;EPS8;MEX3D;FANCL;NET1;AGL;DEPDC1;PRKD3;MFF;SLC39A8;ABLIM1;DCAF6;CHN1
prerank,SIRNA EIF4GI DN,0.38066512252309187,1.3381792891967847,0.06329113924050633,0.52,1.0,29/99,45.13%,SLC43A3;STAMBP;PDCD10;ATP6V0E1;RAB7A;ENOX2;ATMIN;RAB1A;PPME1;UAP1;SSR3;TANK;RNF34;AKAP10;SP140L;DCTN6;RIPK2;EIF5A2;MFAP5;MAPKAPK5;TAF11;COPS7A;STAG1;ADIPOR2;ANKRD49;BET1;IGF2BP2;TMEM39A;PSME3
prerank,CAMP UP.V1 DN,0.35445970528204407,1.3379708021086842,0.05747126436781609,0.4976363636363636,1.0,41/200,40.87%,ST13;NAP1L1;DST;GLS;PES1;TIMP2;SNRPA;SMARCC1;NPEPPS;MFN1;TUBA4A;ARHGAP5;TJP1;TMBIM1;SEL1L3;UBTF;ACAT2;HSP90AA1;IDS;NDRG1;FUT8;CLK1;CALM1;ME1;SRRM1;EIF4B;ITSN1;ABLIM1;MED4;DCAF6;NCF2;ASAP2;SRSF2;RPL7;DAG1;PHLDB1;BCL2L13;DYNLL1;RAP2A;IL4R;CHST15
prerank,STK33 NOMO UP,0.359261556140435,1.3194409650035461,0.06818181818181818,0.5352463768115941,1.0,24/294,28.89%,NAMPT;ABHD2;IFI16;NPEPPS;DPY19L4;GFPT1;SOS1;YES1;KYNU;TGIF1;TWF1;IL6ST;CRK;RAB12;KDELR3;ARL5B;KITLG;SAR1B;GNA12;CREBL2;SQSTM1;APPL2;FNDC3A;NRAS
prerank,P53 DN.V2 DN,-0.3295066801897173,-1.3165597914180973,0.1,0.47106918238993706,0.83,5/145,9.18%,HNRNPA0;ZNHIT2;SIL1;PBX2;PTPN11
prerank,GCNP SHH UP EARLY.V1 UP,0.3410185515270171,1.3005070102131313,0.0851063829787234,0.5759444444444445,1.0,20/174,22.03%,SHC1;RYK;CD55;NAP1L1;PPP1CB;STYX;MATR3;GGPS1;RBM39;STAG2;KIAA2013;DHFR;RLIM;PARG;MAPK14;GTF2H1;PHTF2;TNPO1;LUC7L3;DNAJC3
prerank,RB P107 DN.V1 UP,-0.3135158629032114,-1.2999764113446493,0.0625,0.46603773584905656,0.88,6/140,5.49%,H1FX;TSSC4;ETHE1;SPIRE2;NCAPD2;IPO9
prerank,TBK1.DF UP,0.3060933490833903,1.2984758156690797,0.08602150537634409,0.5603733333333334,1.0,40/290,32.77%,ITPK1;GRINA;LANCL1;CYBRD1;DAAM1;PRPF4B;ATPAF2;ANKMY2;PLEKHF2;TMED5;IFT57;CCDC6;PXDN;IGF1R;GTF2H1;GCC2;BID;PHTF2;LRP12;MEX3D;UXS1;ATF3;CCNJL;DPY19L1;STX3;OSBPL2;ZDHHC6;MAP3K2;NFYA;SLC38A6;CRIP2;TMEM40;TNFAIP2;FZD6;OCRL;SLC33A1;GPX2;DCUN1D2;TNS3;EIF4B
prerank,CRX DN.V1 DN,0.37200342580089624,1.2913868166571054,0.13414634146341464,0.5657435897435897,1.0,14/134,32.78%,TAGLN2;PLEC;ANXA2;TMBIM1;SEL1L3;CRYBG3;TNFRSF12A;KDELR3;ACBD6;PLOD2;SPG21;SKAP2;DCAF4;S100A16
prerank,ESC V6.5 UP LATE.V1 DN,-0.31113580658389667,-1.2884298540263954,0.08333333333333333,0.4358490566037736,0.88,9/186,8.07%,CLTB;INHBA;TM4SF1;GADD45A;ZNF428;BSCL2;DEDD2;ECH1;AVPI1
prerank,LTE2 UP.V1 DN,0.3353845916698331,1.2812736619131546,0.08888888888888889,0.5831604938271605,1.0,29/196,36.77%,LAMA3;CAV1;GTF2I;AMMECR1;FTO;RNF6;ADD3;SP100;RPS6KA3;ALG13;IGF1R;MATN2;SLC16A1;LPGAT1;PLSCR1;ARHGAP12;N4BP2L2;ATF3;SLC7A11;CHD1;MTMR6;TSPO;CBLL1;CAP2;NCOR2;PRSS23;CHN1;BHLHE41;CDK8
prerank,MEK UP.V1 DN,0.33794740809155693,1.2633688837599313,0.15294117647058825,0.6163333333333333,1.0,19/196,29.22%,NPEPPS;TCF12;TAF2;ACTR6;FTO;SLC35A5;AQR;IFT57;SP100;PRPF38B;ALG13;IGF1R;GOLGA4;LPGAT1;ATF3;INPP4B;LIN7C;AGL;SEC24D
prerank,GCNP SHH UP LATE.V1 UP,0.3220587517584644,1.2376581033337088,0.13978494623655913,0.6942068965517242,1.0,31/183,37.94%,DDX3X;RYK;MATR3;ZNF638;SMC4;TMOD3;GFM2;DNM1L;RLIM;PSME4;PHTF2;LUC7L3;MOB1A;FOXA1;XPO1;SLC29A1;YWHAE;EIF2A;ZNF644;CUL4A;NXF1;COPB1;ARIH1;SRSF10;SPOP;VPS4B;LARP7;YTHDF3;EIF3A;DIDO1;NUSAP1
prerank,MYC UP.V1 UP,-0.29550875999262244,-1.2320532237517003,0.15789473684210525,0.550314465408805,0.92,8/186,10.46%,SHISA9;CCDC124;TSSC4;SAC3D1;WDR83;GLRX5;SLC25A22;DGKD
prerank,RB P107 DN.V1 DN,0.3257021504215892,1.227988081949764,0.1728395061728395,0.7077777777777778,1.0,20/128,28.61%,CCDC90B;AP3D1;UBA5;ARL1;AIMP1;SERPINB1;ARPC1B;TARS;ELOVL1;CAP1;RSRC1;NRBP1;LPGAT1;NFE2L1;SAR1B;ACADVL;LACTB2;PEX19;MOGS;KRT7
prerank,ESC V6.5 UP LATE.V1 UP,0.32904860945656716,1.2254143024279602,0.1566265060240964,0.6933763440860214,1.0,23/190,28.61%,APP;CD55;GRINA;SGCE;GPX3;ZDHHC9;ARFGAP3;EGLN3;CLDND1;DKK1;RNF130;SEL1L3;KDELR3;BAIAP2L1;NDRG1;TINAGL1;PLOD2;FOXA1;WLS;NARF;P4HA1;KIAA0930;KRT7
prerank,RAF UP.V1 DN,0.3229213161636503,1.2236935477360673,0.16853932584269662,0.6760833333333334,1.0,21/194,25.91%,CAV1;ALCAM;GTF2I;TSPAN3;TCF12;FTO;KYNU;SPIN1;DKK1;IFT57;CCDC6;PXDN;GULP1;IGF1R;SLC16A1;LPGAT1;ENAH;KITLG;INPP4B;THADA;LIN7C
prerank,KRAS.600 UP.V1 DN,-0.33985947685147766,-1.219481915452392,0.08695652173913043,0.5256603773584906,0.95,9/289,26.89%,DENND1C;TNFSF10;CADM4;THNSL2;VGLL3;MTSS1L;LGALS9;TAGLN;MXD3
prerank,MEK UP.V1 UP,0.3081587201035683,1.2045894113318227,0.1590909090909091,0.7214949494949494,1.0,20/196,23.29%,ST13;BACE2;FADS2;SGCE;AGAP1;GPX3;TIMP2;LIMCH1;EGLN3;CUEDC1;ITGB4;SH3GLB2;AKR1C2;EHBP1L1;LAMC1;ELL2;ARHGDIB;SLC7A11;CCNJL;ABCC3
prerank,CSR LATE UP.V1 DN,0.361354857508167,1.201599208059267,0.19767441860465115,0.7118039215686275,1.0,8/170,14.03%,FTH1;NTN4;FADS2;ADAM17;CALD1;EBP;PRKCI;DHCR7
prerank,STK33 SKM UP,0.31933738759149854,1.192033368774567,0.21839080459770116,0.7287999999999999,1.0,22/290,27.95%,NAMPT;RHOC;LFNG;CYBRD1;IFI16;AMMECR1;DAAM1;DPY19L4;TWF1;DNAJB4;CRK;SYNJ2BP;DNAJC15;CD9;ARL5B;KITLG;TMTC3;SLC7A11;SLC38A6;TNFAIP2;SQSTM1;APPL2
prerank,KRAS.DF.V1 DN,0.321129229548053,1.1882995600034225,0.2073170731707317,0.7243703703703704,1.0,20/194,32.75%,UCHL1;ACTL6A;AHR;HUS1;NUP153;KLK5;DVL3;ALG13;SP2;RNMT;THUMPD1;WASF1;MEX3D;SMAP1;MAP7;STX3;SEMA3C;ARFGAP1;TRA2A;SLC25A13
prerank,KRAS.600.LUNG.BREAST UP.V1 DN,-0.3038738052127834,-1.185052001067617,0.3333333333333333,0.5751286449399657,0.98,8/289,23.80%,DENND1C;TNFSF10;CREB3L1;THNSL2;PBX1;EPHX3;GPRC5B;LGALS9
prerank,SNF5 DN.V1 UP,0.32490367668122294,1.1842119363182755,0.21839080459770116,0.720936936936937,1.0,15/177,29.84%,MLF2;DDX3X;GTF3A;ACTL6A;MMP14;PNN;PSMD8;FNBP1;CD9;EWSR1;RNF13;COPS4;PPP4C;NDE1;CORO1C
prerank,MTOR UP.V1 UP,0.32162306285867853,1.1628358784073831,0.2875,0.7758947368421053,1.0,29/170,49.73%,CPPED1;AP2B1;DHCR24;PREP;DHCR7;STMN1;SCGB3A2;SP100;RANBP9;TNFRSF12A;BID;ATF3;TMEM40;GPX2;ABCA2;FDFT1;CYP51A1;FDPS;SQLE;NQO2;TMEM53;HMGCS1;HTT;NSDHL;MSMO1;S100A14;PCYT2;LGALS3;IFI30
prerank,CYCLIN D1 UP.V1 UP,-0.23599821623945808,-1.1610782524922958,0.2222222222222222,0.6097484276729559,1.0,12/188,14.34%,HNRNPA0;NDUFB7;BMP1;GADD45A;IFITM1;NCSTN;TSC2;MMP15;BIN1;SMOX;DMWD;RASSF7
prerank,PRC1 BMI UP.V1 UP,0.35921133720897336,1.1561253532999125,0.2597402597402597,0.784,1.0,9/190,20.55%,SLC9A3R2;BMI1;CAND1;MAPK3;PDGFB;DPY19L4;NXT2;MFSD6;LRP12
prerank,IL2 UP.V1 UP,0.34702687552289513,1.1161739161566695,0.345679012345679,0.9114,1.0,6/192,12.15%,PLEC;AHR;TPBG;ESRP2;HEG1;SH2D4A
prerank,CYCLIN D1 KE .V1 DN,0.3018416389423121,1.1160259620329407,0.32558139534883723,0.8896260162601626,1.0,16/194,25.92%,CAV1;ERBB2;BNIP2;TUBA4A;IFNAR1;ADD3;NNT;DNAJB4;WTAP;DNM1L;TESK1;PSME4;ILF3;SLC25A11;YLPM1;LIMS1
prerank,ERB2 UP.V1 UP,0.29111228225474,1.1073103530327475,0.3068181818181818,0.907111111111111,1.0,13/191,12.61%,ST13;BACE2;FADS2;CAST;SLC9A3R2;BNIP3L;LIMCH1;EGLN3;ITGB4;SH3GLB2;AKR1C2;NNT;ANKMY2
prerank,MYC UP.V1 DN,-0.2464811695625802,-1.1043181412325318,0.35714285714285715,0.7589259796806967,1.0,10/182,19.01%,TRIM56;B9D2;JOSD1;GPRC5A;RHBDL2;BCAR1;NTF4;WNT5B;MEGF6;HIP1
prerank,P53 DN.V1 DN,0.3339818516760804,1.1033257771191953,0.32558139534883723,0.9007751937984496,1.0,9/192,24.11%,NAMPT;NRCAM;GLS;IFI16;VPS41;CDH1;CPS1;CTSZ;TRAF4
prerank,TGFB UP.V1 DN,-0.2204717603787873,-1.10249140477971,0.125,0.7075471698113207,1.0,9/192,14.78%,FSTL3;AVPI1;GPRC5C;FBXL14;TUFT1;NUDT18;SNAPC4;OSR2;TP53BP1
prerank,CAMP UP.V1 UP,0.2719537359559263,1.1023253880389128,0.3707865168539326,0.8834848484848484,1.0,23/200,20.84%,HNRNPU;OCIAD1;CLPTM1;TMEM9;GMPPA;P4HB;MAGED1;HDLBP;SLC35A4;MRRF;TMED9;NDUFB5;HSP90B1;UFM1;IST1;WWP1;PDIA3;ZNF385A;SDAD1;AHCYL1;SSR3;ALAS1;PLSCR1
prerank,VEGF A UP.V1 UP,-0.23669725493851929,-1.1017945420557949,0.2631578947368421,0.6630188679245284,1.0,14/196,20.64%,ZC3H7B;NFKB2;DDIT4;PLTP;ZNF205;ENO3;ETFB;PSMB8;TNFSF12;SUPT6H;RFNG;DDIT3;HDAC5;KIAA0556
prerank,JNK DN.V1 DN,0.34041144659446704,1.1001411214999974,0.32926829268292684,0.8721481481481482,1.0,7/191,21.50%,ABHD2;PDGFB;PTPN18;INPPL1;MAP1B;MBNL2;SMAP1
prerank,CSR EARLY UP.V1 UP,0.2969233088509771,1.093663296086411,0.3333333333333333,0.8759130434782608,1.0,22/164,33.06%,PTPN12;EIF4A1;TFG;SRSF3;RNPS1;UFM1;MNAT1;SLC16A1;DNTTIP2;TNFRSF12A;VTA1;UAP1;PHF20L1;NET1;GATA2;MAP2K3;MYO9B;RIPK2;CBFB;LRRC8A;DIS3;TXNDC12
prerank,PDGF UP.V1 UP,0.2902277980893371,1.0934878937323818,0.367816091954023,0.8576737588652483,1.0,21/146,25.63%,HDLBP;FAM3C;AGFG1;TRIP12;CAPZA2;IFNAR1;RNF14;CLDND1;SNRPD3;TJP2;PARG;PSMC3;UAP1;ATXN2;ATF3;PSMC6;NBAS;MOB1A;MRPS11;THOC2;DNAJA2
prerank,RB DN.V1 DN,0.2872880620136526,1.0926808313689407,0.35294117647058826,0.843111111111111,1.0,15/126,19.12%,CAV1;MYADM;LAMTOR3;UBA5;ARL1;TUBA4A;FLNA;FAM102A;PDGFB;SERPINB1;CAP1;SEC23A;ANKFY1;CD9;CDC42SE2
prerank,STK33 SKM DN,0.2896925710707391,1.091618033248329,0.3522727272727273,0.828952380952381,1.0,20/288,37.14%,TPD52;BACE2;PAWR;CAST;CALD1;TUBA4A;TPD52L1;PIK3CB;MAPK14;SH3D19;VCL;ABHD14B;SETMAR;CRIP2;FBLIM1;ABLIM1;CDC42EP3;PLS1;CDK8;CHML
prerank,PRC2 SUZ12 UP.V1 DN,-0.2833737162715725,-1.079789061310163,0.27586206896551724,0.6983490566037736,1.0,9/191,19.45%,FCHO1;KRI1;THNSL2;ALDH1A3;TOM1L2;ATXN1;PSMB8;DCBLD2;CBX8
prerank,TBK1.DN.48HRS UP,0.34459740167798647,1.0729250720914323,0.375,0.8793866666666666,1.0,10/50,33.15%,COPB2;CDKN2A;TMCO1;RNMT;PTK2;CDK4;SDHB;TM9SF2;LRPAP1;CNOT4
prerank,ATF2 S UP.V1 DN,-0.2545221140648716,-1.0664947180779023,0.2631578947368421,0.6945615982241953,1.0,9/187,13.21%,KRT8;VAV2;STXBP2;GPRC5C;DGKD;HSD17B1;RARRES1;SBNO2;SLC12A8
prerank,ESC J1 UP LATE.V1 DN,-0.21144117364756582,-1.0637294281542173,0.35714285714285715,0.6662473794549267,1.0,9/186,14.00%,CLTB;ZNF428;TSPAN17;ECH1;WDR83;MED11;MRPL18;CIRBP;PIH1D1
prerank,CYCLIN D1 KE .V1 UP,0.27685937941481487,1.0537709706806884,0.4157303370786517,0.9250980392156863,1.0,13/190,12.57%,REEP5;AHR;CDKN2A;FAM3C;ARCN1;TCF12;DYRK4;TGFBR2;PPID;HSPH1;KLK6;STT3A;CDS1
prerank,IL15 UP.V1 UP,0.30881127549063314,1.0533570698816745,0.4457831325301205,0.9087435897435897,1.0,11/192,28.52%,PLEC;AHR;FAM3C;HEG1;SH2D4A;CPA4;TNFRSF12A;CLSTN3;NOP2;PLXNA3;TIMM50
prerank,CYCLIN D1 UP.V1 DN,0.28465720600725986,1.048286915128938,0.34831460674157305,0.9072704402515722,1.0,30/191,39.32%,CAV1;TPD52;EIF4G1;RYK;MYO1C;SCAF11;CASP2;AP3B1;TUBA4A;TPM3;NNT;DNAJB4;WTAP;PARG;ASNA1;ILF3;HERC1;YLPM1;ATP6V1A;COG2;ACAA2;HDAC2;PPARA;RAB9A;BAG1;TARBP2;ATF2;PUM2;PDCD2;LAMB1
prerank,CSR LATE UP.V1 UP,0.3170856538189373,1.0439855439230075,0.45121951219512196,0.9049876543209877,1.0,7/172,7.39%,MAZ;ACTL6A;FKBP1A;AHSA1;CASP2;PDLIM5;TUBA4A
prerank,BMI1 DN MEL18 DN.V1 DN,0.2917904071721968,1.0334635773887975,0.36585365853658536,0.9182303030303031,1.0,5/147,11.40%,SPINT2;GPX3;PDLIM5;BMI1;ESRP1
prerank,LTE2 UP.V1 UP,0.28779261297253644,1.0257699143594268,0.4186046511627907,0.927,1.0,20/190,39.11%,BACE2;GPX3;BNIP3L;GCLM;ANKMY2;TST;SEC23A;LMO4;ABCC3;SOAT1;PHACTR2;NUMB;APPL2;EHF;TNS3;EPB41L1;PNRC1;ECI2;CHST11;ASPH
prerank,RB DN.V1 UP,0.29070370666691775,1.0207194216196729,0.43529411764705883,0.9262923976608186,1.0,10/137,28.23%,GCLM;CTDSP1;NUMBL;STMN1;AHCY;EI24;RP9;SMARCA1;CRIP2;FBP1
prerank,GCNP SHH UP EARLY.V1 DN,0.278454894533248,1.0204406436981008,0.4125,0.9111264367816093,1.0,11/169,20.07%,SLC43A3;LSR;TAF15;LTBP3;AKR1C1;SRRM2;IRF3;MST1R;UBTF;DCAF8;LRRC57
prerank,ESC J1 UP LATE.V1 UP,0.27163523487899144,1.006705384011718,0.45,0.9363389830508475,1.0,17/191,28.61%,APP;CD55;GRINA;SGCE;CLDN7;GPX3;ZDHHC9;RNF130;SEL1L3;LMO7;TNFRSF12A;TINAGL1;FUT8;ATF3;WLS;P4HA1;KRT7
prerank,RPS14 DN.V1 DN,0.27175132797771784,0.9978799572584498,0.4823529411764706,0.9478000000000001,1.0,5/187,5.43%,EPCAM;CYBRD1;MRPS2;AGAP1;PES1
prerank,RAF UP.V1 UP,0.27499177691089594,0.9935497374828051,0.4659090909090909,0.9455737704918034,1.0,26/196,42.24%,BACE2;RRAS2;SGCE;CAST;TEAD1;GCLM;HEG1;ANKMY2;NFE2L3;LAMC1;FYN;MTMR2;ALAS1;ABCC3;GATA2;SKAP2;CEP70;MAPRE2;ACSL4;CDC42EP3;EGFR;KLHL7;ASPH;TES;NMI;CDK18
prerank,EGFR UP.V1 UP,0.27015037749938053,0.9892529233693677,0.47126436781609193,0.9453763440860214,1.0,16/193,23.29%,BACE2;ARFGAP3;GCLM;EGLN3;MAP2K4;KTN1;SEC23A;LPP;RPS6KA3;SEL1L3;ELL2;ALAS1;MBNL2;ATF3;SLC7A11;ABCC3
prerank,SNF5 DN.V1 DN,0.2916508012550379,0.983466085915826,0.45454545454545453,0.9472592592592592,1.0,7/164,14.40%,UCHL1;CDKN2A;SLC9A3R2;GPX3;PDLIM5;DSG2;TPD52L1
prerank,ESC J1 UP EARLY.V1 DN,-0.21224660718664315,-0.970696020546967,0.4666666666666667,0.9439920556107251,1.0,7/179,13.23%,KRT8;ZFP36L1;BMP1;IGFBP3;ADAP2;KTI12;CIRBP
prerank,HOXA9 DN.V1 DN,0.2531732786756366,0.9701309070152074,0.5517241379310345,0.9715416666666667,1.0,26/195,40.56%,FADS2;AIDA;TBL1XR1;BFAR;DHCR7;UBE2E3;MEN1;EPS8;SSR3;MEX3D;FANCL;NET1;NUTF2;CPNE3;SLC29A1;FZD6;DCTN4;SAV1;STAG3L1;APOBEC3B;SAR1A;MVD;CYP51A1;KLHL7;SQLE;TES
prerank,ATF2 S UP.V1 UP,0.29228387746145273,0.9564846834599925,0.5357142857142857,0.9904820512820515,1.0,12/193,31.43%,ANKRD11;IL32;MBOAT7;DDX6;NFE2L3;BCL7C;PITX1;MAP1B;PML;DECR2;ABLIM3;KIF23
