Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
gsea,Fluoropyrimidine Activity WP1601,0.5168089523100758,1.7658654071795807,0.023809523809523808,0.07567716589702944,0.27,10/33,19.10%,RRM1;DHFR;TYMS;DPYD;GGH;FPGS;SMUG1;PPAT;UMPS;TK1
gsea,One-carbon metabolism WP241,0.6382182699898588,1.7565101411972703,0.0,0.0796057619408643,0.31,9/30,14.61%,DHFR;TYMS;ATIC;GART;AHCY;MTHFD2;MAT2B;SHMT1;MTHFD1L
gsea,Gastric Cancer Network 2 WP2363,0.6108507079397324,1.7508190740040328,0.0196078431372549,0.07663148072549135,0.31,14/31,19.56%,DSCC1;ATAD2;TOP2A;FANCI;BRIX1;UBE2C;RFC3;UBE2T;LBR;LMNB2;CEBPZ;RFC4;AHCTF1;CACYBP
gsea,G1 to S cell cycle control WP45,0.581576986789816,1.7399579408978516,0.03773584905660377,0.0770063901223871,0.33,30/64,21.29%,CDK2;ORC1;MCM6;CDC25A;PCNA;E2F1;POLE;CDK1;MCM2;MCM3;MCM5;POLE2;RPA3;ORC3;CCND3;RPA1;CDK6;RPA2;ORC6;PRIM2;CDC45;MCM7;MCM4;CCNB1;RB1;ORC4;ORC2;E2F3;PRIM1;CREB1
gsea,ATM Signaling Pathway WP2516,0.5094581487162418,1.7054506371975946,0.0425531914893617,0.1028051554207733,0.38,15/40,21.29%,CDK2;CDC25A;BRCA1;SMC1A;CHEK1;CDK1;MDC1;CASP2;H2AFX;CDC25C;RAD51;CCNB1;RAD50;BID;CREB1
gsea,Nucleotide metabolism WP404,0.5947773127188256,1.7050997383106057,0.0,0.09637983320697499,0.38,8/19,19.04%,RRM1;DHFR;HPRT1;MTHFD2;POLA1;SRM;POLD1;ADSS
gsea,Constitutive Androstane Receptor Pathway WP2875,0.5204959900750227,1.6875976627632572,0.043478260869565216,0.1027516389421576,0.39,9/32,33.03%,SMC1A;ABCC2;HSP90AA1;NCOA6;UGT1A3;DNAJC7;UGT1A1;SP1;ALAS1
gsea,Trans-sulfuration and one-carbon metabolism WP2525,0.6139125826953256,1.6751476543584225,0.061224489795918366,0.11220621683093251,0.44,9/31,14.61%,PSAT1;DHFR;GCLM;TYMS;AHCY;MTHFD2;MAT2B;SHMT1;MTHFD1L
gsea,Amino Acid metabolism WP3925,0.5559174532768891,1.6716806301768252,0.020833333333333332,0.10989186385220062,0.44,41/91,35.65%,FARSB;GOT2;GCLM;RARS;IARS;SMS;EPRS;PC;FH;WARS;LDHA;GLS;MARS2;HADH;PDHA1;GOT1;ALDH18A1;ARG2;LARS2;SRM;SUCLG1;PKM;BCAT1;GPT2;PDHX;MDH1;DLD;ODC1;IDH1;PYCR1;ACADM;CAD;OGDH;P4HA2;CS;GSR;GLUL;FAH;ASNS;GLUD1;ACLY
gsea,Parkin-Ubiquitin Proteasomal System pathway WP2359,0.5525504207417,1.6711398158980475,0.02,0.1043972706595906,0.44,26/70,25.83%,TUBB;TUBA1B;HSPA9;HSPA8;PSMD14;PSMD6;HSPA14;PSMD5;UBA1;HSPA4;PSMD1;PSMD11;TUBB4B;PSMD7;HSPA5;TUBA4A;STUB1;ENST00000629691.2;UBE2G1;PSMC6;PSMD10;TUBB2A;PSMC3;CUL1;CCNE1;PSMD13
gsea,Nuclear receptors WP170,-0.5716750298148215,-1.66748404994682,0.021739130434782608,0.9098451327433629,0.4,6/38,12.48%,ESRRA;NR1H3;NR0B1;NR1H2;RARG;NR2C2
gsea,DNA damage response WP707,0.4654450681703737,1.6674823788286592,0.06976744186046512,0.10007581501137226,0.45,26/68,25.67%,CDK2;PRKDC;CDC25A;BRCA1;SMC1A;E2F1;CHEK1;CDK1;CCND3;CCNB2;CDK6;RPA2;RFC1;DDB2;H2AFX;CDC25C;RAD51;CCNB1;RB1;RAD50;BID;CREB1;CYCS;ATR;CCNE1;SFN
gsea,Integrated Cancer Pathway WP1971,0.5125834541704682,1.6613833716704087,0.0,0.09986904679853884,0.48,8/44,4.87%,CDK2;PLK1;CDC25A;BRCA1;E2F1;CHEK1;CDK1;MSH2
gsea,mRNA Processing WP411,0.4428132428193032,1.6298104692727542,0.0,0.12400698816626561,0.56,42/126,18.04%,DHX9;CPSF3;SNRPD1;SMC1A;SRRM1;NCBP1;SNRPA1;SF3B3;RNGTT;PRPF4B;U2AF1;PAPOLA;PHF5A;HNRNPD;SFSWAP;HNRNPL;CPSF2;DDX20;SNRPF;DHX16;SRSF1;HNRNPA2B1;SRSF7;SF3B1;SNRPD3;CSTF2;U2AF1L5;CLK3;NUDT21;PRMT1;SNRNP40;HNRNPM;HNRNPU;PPM1G;SRSF4;SPOP;CSTF3;HNRNPC;PTBP1;CSTF1;CLASRP;TXNL4A
gsea,Phosphoinositides metabolism WP4971,0.432071144657099,1.604070774144691,0.0,0.14272175890826386,0.6,9/49,19.58%,PIP4K2A;MTMR12;MTMR6;SACM1L;PIK3CB;PIK3C3;PIP5K1A;PIK3R4;PIK3C2A
gsea,Oxidative phosphorylation WP623,-0.47734987754339414,-1.5961249567026448,0.05128205128205128,0.9840523598820058,0.65,24/60,27.22%,NDUFA2;NDUFB10;NDUFA10;ATP5MF;ATP5MC2;ATP5F1E;ATP5ME;NDUFS7;NDUFB4;NDUFS4;NDUFB7;NDUFA11;NDUFA8;ATP5PB;NDUFB9;NDUFS3;NDUFC2;NDUFB2;NDUFB1;NDUFB8;NDUFS5;NDUFS6;ATP6AP1;NDUFB6
gsea,miRNA regulation of DNA damage response WP1530,0.44668939285307485,1.5786986166186403,0.06818181818181818,0.17631539044730857,0.69,27/71,25.67%,CDK2;PRKDC;CDC25A;BRCA1;SMC1A;E2F1;CHEK1;CDK1;CCND3;CCNB2;CDK6;RPA2;RFC1;DDB2;H2AFX;CDC25C;MCM7;RAD51;CCNB1;RB1;RAD50;BID;CREB1;CYCS;ATR;CCNE1;SFN
gsea,Nonalcoholic fatty liver disease WP4396,-0.39562854443953016,-1.5764447170655937,0.02564102564102564,0.7571288102261554,0.67,55/155,27.36%,UQCR11;NDUFA1;ENST00000629738.3;NDUFA2;NR1H3;NDUFB10;NDUFA13;NDUFA10;COX5B;PIK3CD;BBC3;COX7C;UQCRH;BAX;NDUFS7;UQCR10;COX6C;COX4I1;MAP3K11;IRS2;NDUFB4;NDUFS4;NDUFB7;NDUFA11;SMAD7;UQCRB;PRKAG1;NDUFC2-KCTD14;VMP1;NDUFA8;SDHC;NDUFB9;BAK1;UQCRC1;AKT2;MLX;IL6;NDUFS3;DDIT3;NDUFC2;TRAF2;COX7B2;UQCRQ;NDUFB2;NDUFB1;SDHD;NDUFB8;COX7A2;NDUFB3;NDUFS5;CASP3;IRS1;NDUFS6;NDUFB6;COX6B1
gsea,Proteasome Degradation WP183,0.47068345076282286,1.5616552218068838,0.02040816326530612,0.1963025602146148,0.74,24/62,25.83%,UCHL1;PSMD6;PSMB2;PSMD5;UBA1;PSMD1;PSMA5;PSMD11;PSMA4;RPN2;PSMA3;H2AFX;PSMD7;ENST00000629691.2;RPN1;PSMC6;PSMA1;PSMD10;PSMB3;PSME1;PSMC3;UCHL3;PSMA6;PSMD13
gsea,Pathogenic Escherichia coli infection WP2272,0.46319974527269275,1.552836731245018,0.021739130434782608,0.2047005307050796,0.76,16/55,21.90%,TUBB;TUBA1B;ARPC2;ROCK2;TUBB4B;WASL;TUBA4A;YWHAZ;RHOA;ARPC3;ITGB1;ROCK1;NCL;ARPC1A;TUBB2A;CDH1
gsea,DNA IR-double strand breaks and cellular response via ATM WP3959,0.43789971488054086,1.5472314980488038,0.06521739130434782,0.2085995884327954,0.77,15/55,16.57%,PRKDC;PCNA;BRCA1;SMC1A;E2F1;CHEK1;EXO1;MDC1;PARP1;RNF8;H2AFX;CDC25C;SMC3;RAD51;STK3
gsea,Aryl Hydrocarbon Receptor Netpath WP2586,0.40457712417121106,1.5294679471612964,0.02,0.23481739039502234,0.8,14/46,27.15%,CDK2;E2F1;HSP90AA1;MAP2K1;MAPK1;RB1;RNA5SP498;ARNT;NRAS;VEGFA;NFE2L2;KRAS;RAF1;KLF6
gsea,Mitochondrial CIV Assembly WP4922,-0.5183020210250061,-1.5221486280389187,0.02702702702702703,0.8840339233038347,0.74,11/35,10.24%,CMC1;PET117;COX5B;SURF1;COX7C;PET100;COX14;COA3;COX6C;COX4I1;COX11
gsea,Ciliary landscape WP4352,0.36384559058280025,1.5168909355841618,0.07317073170731707,0.25064442759666417,0.81,53/216,22.58%,MCM6;DYNC1LI1;COPS3;MCM2;COPS4;MCM3;MCM5;CNOT9;EIF5B;RNGTT;AIMP1;MCM10;MSH2;RBM14;IQGAP1;CTBP2;RAB8A;ACSL3;COPS8;AFG3L2;IQGAP3;TBC1D4;NUP133;TIPRL;RAB14;DYNC1I2;DDX5;PSMD7;LRPPRC;IFT74;ENST00000629691.2;DOCK5;NEK7;RALB;MCM7;PSMC6;MCM4;RB1;NUP88;MCM8;IFT122;HDAC2;EIPR1;EXOC2;GLA;ANKS6;IFT57;CNOT10;PAFAH1B1;WNK1;MAPRE2;WDR34;RANBP9
gsea,Metabolic reprogramming in colon cancer WP4290,0.5197152122017817,1.5090714681883066,0.09090909090909091,0.2592873388931008,0.81,20/42,25.71%,GOT2;GAPDH;PSAT1;IDH3A;GART;FH;LDHA;GPI;GLS;PGK1;PDHA1;PPAT;FASN;ENO1;SLC1A5;PYCR2;PKM;PGAM1;SDHB;SLC2A1
gsea,Male infertility WP4673,0.3777719360727003,1.4992796184815225,0.0,0.26952236542835484,0.82,13/146,12.54%,TRIP13;PSAT1;XRCC2;PEMT;XRCC5;PARP1;DDX20;PUM2;RFC1;SHMT1;XRCC4;USP8;CDC42BPA
gsea,Gastric Cancer Network 1 WP2361,0.5891369116548956,1.4992699459188505,0.04081632653061224,0.26135502102143493,0.82,7/29,2.48%,TPX2;CENPF;KIF20B;E2F7;TOP2A;MYBL2;UBE2C
gsea,Endoderm differentiation WP2853,0.3795632582202231,1.478159138705991,0.15,0.28658074298711145,0.85,33/141,25.08%,NAA15;HPRT1;NCAPG2;CTBP2;ELP4;NME1;ASCC3;LEO1;CAND1;FOXA1;EZH2;C1QBP;WDHD1;DDAH1;LRPPRC;CEBPZ;BPTF;PIAS1;STAT1;ELAVL1;LAMC1;CDYL;TCF7;NOTCH1;CTR9;SFRP1;ACACA;NABP2;CEP250;RTF1;NLK;CUL4B;NR3C1
gsea,Prion disease pathway WP3995,0.459797354994238,1.4662721767138103,0.0784313725490196,0.30178706812520306,0.86,6/33,21.29%,RAD21;HSP90B1;SMC3;HSPA5;MAPK1;CREB1
gsea,Glycolysis and Gluconeogenesis WP534,0.6135161026624918,1.4628114165755441,0.09259259259259259,0.3009855951478393,0.87,19/45,26.25%,GOT2;GAPDH;ALDOA;PC;LDHA;GPI;PGK1;PDHA1;GOT1;ENO1;TPI1;LDHB;PKM;MPC1;ENO2;PGAM1;MDH1;SLC2A1;DLD
gsea,Sphingolipid pathway WP1422,0.5141283614209493,1.4613952195792173,0.023255813953488372,0.29543265782841216,0.87,11/30,31.81%,PPP2CA;PPP1CA;CERS2;CERS6;PLPP1;SPTLC1;COL4A3BP;SPTLC2;CERS5;SPHK1;SGMS1
gsea,Regulation of Microtubule Cytoskeleton WP2038,0.40367176480664557,1.4369914541964524,0.04878048780487805,0.3433222936036072,0.92,13/46,27.91%,AURKB;KIF2C;CDK1;MAPRE1;DIAPH1;GNAQ;ROCK1;DPYSL2;MARK2;GSK3B;PHLDB2;CLASP1;PIK3CA
gsea,Association Between Physico-Chemical Features and Toxicity Associated Pathways WP3680,0.3874327866619455,1.4311170824923445,0.04081632653061224,0.34781594448008396,0.92,14/66,16.62%,MAP2K4;FN1;MAP2K1;ROCK2;PFN2;PPP2CA;SOS1;DAAM1;NEFH;ACTR2;ACTR3;PFN1;RHOA;MAPK1
gsea,Electron Transport Chain (OXPHOS system in mitochondria) WP111,-0.40289054479191494,-1.4271243305776478,0.1,1.0,0.92,40/103,24.58%,UQCR11;NDUFA1;NDUFA2;NDUFB10;NDUFA10;ATP5MF;ATP5MC2;COX5B;SURF1;ATP5F1E;COX7C;UQCRH;ATP5ME;NDUFS7;UQCR10;COX6C;COX4I1;NDUFB4;COX11;NDUFS4;NDUFB7;UQCRB;NDUFA8;ATP5PB;SDHC;SLC25A6;NDUFB9;UQCRC1;NDUFS3;COX17;NDUFC2;ENST00000647074.2;UQCRQ;NDUFB2;NDUFB1;SDHD;NDUFB8;COX7A2;NDUFB3;NDUFS5
gsea,Circadian rhythm related genes WP3594,0.3237859998921721,1.3979929755542788,0.07692307692307693,0.4240712661106899,0.94,38/201,25.70%,DHX9;PRKDC;TOP2A;TYMS;SUV39H2;PPP1CC;HNRNPD;PRMT5;AHCY;SIN3A;ROCK2;GFPT1;TIMELESS;CSNK1E;EZH2;PPP1CA;SETX;DDX5;HDAC3;SUV39H1;CRY1;HNRNPU;RPS27A;TOP1;GNAQ;RNA5SP498;ARNT;KLF10;HDAC2;PRKAA1;CREB1;SKP1;GSK3B;MAPK8;CUL1;MYBBP1A;METTL3;PTGDS
gsea,NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence WP5046,0.4658848927236271,1.3889922755359558,0.07142857142857142,0.4356959263299987,0.94,9/24,28.91%,GOT2;PARP1;GOT1;ELAVL1;RB1;PRKAA1;MDH1;SLC2A1;NAMPT
gsea,G13 Signaling Pathway WP524,0.38960001394072213,1.3834107314575523,0.09090909090909091,0.4418932091411242,0.94,10/39,17.65%,CIT;PIP4K2A;IQGAP1;ROCK2;PIK3CB;WASL;DIAPH1;PFN1;RHOA;ROCK1
gsea,Thyroid stimulating hormone (TSH) signaling pathway WP2032,0.4146706172807245,1.3668289689620703,0.045454545454545456,0.4785866671368373,0.94,21/66,27.91%,CDK2;E2F1;TTF2;CCND3;MAP2K1;JAK1;RAP1B;STAT1;ADCY3;MAPK1;GNAQ;RB1;GNAS;CREB1;PDPK1;MTOR;RAP1A;CCNE1;RAF1;TTF1;PIK3CA
gsea,miRNAs involvement in the immune response in sepsis WP4329,-0.4628243072961498,-1.3427447866744844,0.09090909090909091,1.0,0.96,10/37,26.70%,RELB;TAB1;TAB2;MAPK14;IL6;LCN2;NFKB2;NFKBIA;IRF1;ICAM1
gsea,Ethanol effects on histone modifications WP3996,0.4042057841804845,1.336960740873092,0.1111111111111111,0.5533117375422152,0.96,5/31,11.66%,DHFR;TYMS;AHCY;ALDH2;HDAC3
gsea,Purine metabolism and related disorders WP4224,0.493988895540679,1.333908978334668,0.16326530612244897,0.5485974222896133,0.96,13/22,37.22%,HPRT1;ATIC;GART;PNP;PPAT;PFAS;ADSS;TPMT;MAT2A;PAICS;ADSL;IMPDH1;DGUOK
gsea,Host-pathogen interaction of human coronaviruses - apoptosis WP4864,-0.4505887101057345,-1.332051265644517,0.12195121951219512,1.0,0.96,10/21,30.03%,BBC3;BAX;MAPK13;MAPK14;MAPK11;BAD;FADD;CASP3;BCL2L11;MCL1
gsea,Urea cycle and associated pathways WP4595,0.4840789522591896,1.3234723450893253,0.1590909090909091,0.5684148070013515,0.97,8/24,29.08%,GOT2;FH;GOT1;LDHB;SLC25A13;MDH1;SLC25A12;PYCR1
gsea,7q11.23 copy number variation syndrome WP4932,0.3135862114031133,1.3220760850933437,0.06666666666666667,0.5603858500153244,0.97,21/104,18.97%,BAZ1B;NUP62;PCNA;GAPDH;SMARCA5;RFC5;VPS37A;ATPAF1;RFC2;SF3B1;UBE2E3;DDX21;H2AFX;HDAC3;ATPAF2;TBL2;RB1;BRD4;BCL7B;HDAC2;EIF4H
gsea,Pathways in clear cell renal cell carcinoma WP4018,0.43693653791334197,1.321477288690987,0.1509433962264151,0.5538286580742987,0.97,26/85,25.71%,ME1;GAPDH;PSAT1;PLOD2;ALDOA;LDHA;GPI;PGM2;PGK1;SHMT1;PGM1;TOX2;FASN;ENO1;TPI1;LDHB;ARNT;VEGFA;PKM;ACACA;HIF1A;PHGDH;ENO2;MTOR;MDH1;SLC2A1
gsea,Wnt signaling in kidney disease WP4150,-0.4716272585245834,-1.3135339083769493,0.17073170731707318,1.0,0.97,12/36,29.93%,WNT5A;DVL2;DVL1;FZD7;DVL3;WNT5B;FZD2;WNT6;WNT7B;CTNNB1;WNT10A;LRP5
gsea,3q29 copy number variation syndrome WP4906,0.3847689319583427,1.3120602491409492,0.17307692307692307,0.5745540065912643,0.98,13/63,24.68%,NCBP1;FGFR1OP;TFRC;FBXO45;RNF8;HFE;TM4SF19;RABL2B;STAT5B;HIF1A;WDR34;PAK2;UBE2N
gsea,PDGF Pathway WP2526,0.3610346339148236,1.304502261164459,0.1875,0.5854435178165277,0.98,11/40,23.39%,MAP2K4;MAP2K1;SOS1;JAK1;WASL;PTPN11;STAT1;RHOA;MAPK1;ARFIP2;MAPK8
gsea,16p11.2 proximal deletion syndrome WP4949,0.3674685099234739,1.303733096677156,0.08333333333333333,0.5755697275119297,0.98,17/74,13.76%,CCT8;PCNA;KIF22;ALDOA;MSN;CCT7;PPP2CA;CCT2;CCT6A;CCT5;CCDC6;HDAC3;CCT3;CCT4;PPP4R2;PAXIP1;BPTF
gsea,Pathways affected in adenoid cystic carcinoma WP3651,0.381247713987524,1.301153873631901,0.17307692307692307,0.5692249373068176,0.98,7/65,8.34%,PRKDC;BRCA1;SMC1A;CHEK1;NSD1;KANSL1;DTX4
gsea,Cytoplasmic Ribosomal Proteins WP477,-0.38485217825889595,-1.2982629552404488,0.2619047619047619,1.0,0.98,37/89,23.34%,RPL37;RPL28;RPS13;RPL37A;RPL10A;RPS18;RPL11;RPL13;RPL39;RPS29;RPL13A;RPS2;RPL29;RPS21;RPL9;RPL27A;RPS12;RPLP2;RPLP1;RPL8;RPL31;RPL34;RPL27;RPL23A;FAU;RPL10;RPL7;RPL14;RPL35;RPL18A;RPL7A;RPL12;RPS14;RPS8;RPS5;RPS20;RPLP0
gsea,IL-5 signaling pathway WP127,0.3662239495784413,1.2831093521398833,0.17307692307692307,0.6086944082852933,0.98,11/40,26.80%,MAP2K1;SOS1;JAK1;PTPN11;STAT1;STAT5B;MAPK1;GSK3B;KRAS;RPS6KB2;RAF1
gsea,Pyrimidine metabolism WP4022,0.36748822748605486,1.2818281693783762,0.1836734693877551,0.6007076067728077,0.98,22/85,21.32%,RRM1;POLE;TYMS;POLE2;DPYD;NME1;DCK;PNPT1;POLD3;TWISTNB;PRIM2;POLR2B;DUT;POLA1;UMPS;POLR2K;POLR3F;POLD1;TK1;CMPK1;PRIM1;DTYMK
gsea,Envelope proteins and their potential roles in EDMD physiopathology WP4535,0.34052683181123644,1.2790387704068065,0.1694915254237288,0.5969811840926321,0.98,11/46,23.29%,TMPO;MAP2K1;KIF5B;LBR;SOS1;ADCY3;RHOA;MAPK1;NRAS;LEMD3;KRAS
gsea,Mitochondrial complex I assembly model OXPHOS system WP4324,-0.3831240471917839,-1.2684258804678539,0.2682926829268293,1.0,0.99,23/56,27.22%,NDUFA1;NDUFA2;NDUFB10;NDUFA13;NDUFA10;NDUFB4;NDUFS4;NDUFB7;NDUFA8;TMEM186;NDUFB9;DMAC2;NDUFS3;NDUFC2;NDUFAF1;NDUFB2;NDUFB1;NDUFB8;NDUFB3;NDUFS5;ECSIT;NDUFS6;NDUFB6
gsea,Ferroptosis WP4313,0.3894852021073672,1.2593973731298664,0.15384615384615385,0.6448066717210008,0.99,8/40,11.23%,GCLM;SLC7A11;TFRC;ACSL3;VDAC3;SLC39A14;SLC3A2;SLC39A8
gsea,Thyroid hormones production and their peripheral downstream signaling effects WP4746,0.32782646351810424,1.2473777519407456,0.0975609756097561,0.6677307370017158,0.99,17/95,27.91%,TTF2;MAP2K1;SOS1;TBC1D4;MAP4K5;ADCY3;MAPK1;NOTCH1;MAPKAPK3;GSK3B;MTOR;SECISBP2L;RAF1;TTF1;DIO2;RPTOR;PIK3CA
gsea,Transcription co-factors SKI and SKIL protein partners WP4533,0.4017024888660652,1.2467294332950414,0.21428571428571427,0.6588063057174975,0.99,5/18,16.57%,PRMT5;SIN3A;ING2;HDAC3;STK3
gsea,Toll-like Receptor Signaling related to MyD88 WP3858,-0.45515829286572473,-1.236622485934253,0.16326530612244897,1.0,0.99,3/31,3.50%,RELB;TICAM1;TOLLIP
gsea,AMP-activated protein kinase (AMPK) signaling WP1403,0.3279017980988849,1.2345309335246502,0.20833333333333334,0.6885802032870305,0.99,17/69,27.91%,ENST00000645126.2;PIK3CB;PIK3C3;STRADB;FASN;ELAVL1;CCNB1;PRKACB;PRKAA1;ACACA;CAB39;MTOR;RPS6KB2;CAMKK2;ADIPOR1;RPTOR;PIK3CA
gsea,Oxysterols derived from cholesterol WP4545,0.5413957422759517,1.2325099118084784,0.20408163265306123,0.6855193328278999,0.99,5/46,15.79%,INSIG1;ACOT9;ACOT7;AMACR;DHCR7
gsea,Leptin signaling pathway WP2034,0.2913631859715809,1.2265293656848184,0.18604651162790697,0.6892703115872681,0.99,19/76,24.04%,EIF4E;KPNA4;MAP2K1;ROCK2;SOS1;JAK1;PTPN11;STAT1;RHOA;STAT5B;MAPK1;ROCK1;PRKAA1;ACACA;CREB1;IL1RN;GSK3B;MAPK8;MTOR
gsea,Apoptosis Modulation and Signaling WP1772,-0.328026583705291,-1.2228924215337393,0.15217391304347827,1.0,0.99,22/90,28.22%,CASP6;TRADD;TOLLIP;MAPK3;BBC3;BMF;CFLAR;BAX;BOK;CDKN2A;BCL2L2;BAK1;BAD;RIPK1;BIK;TNFRSF10B;NFKBIA;FADD;CASP3;AIFM2;BCL2L11;TP53
gsea,BDNF-TrkB Signaling WP3676,0.4109351938254327,1.222569445898962,0.1875,0.6889383452762357,0.99,7/34,24.04%,MAP2K1;SOS1;MAPK1;NRAS;CREB1;KRAS;MTOR
gsea,Folate Metabolism WP176,0.352220354307625,1.212382525145044,0.21818181818181817,0.7104949637171016,0.99,7/69,13.75%,DHFR;GART;AHCY;GPX2;MTHFD2;SHMT1;LDLR
gsea,Mesodermal commitment pathway WP2857,0.32449472076891955,1.2096616010596017,0.17073170731707318,0.709628506444276,0.99,25/147,24.46%,HPRT1;NCAPG2;HMGA2;CTBP2;ELP4;ASCC3;HTT;EXT2;PPP2CA;FOXA1;WDCP;C1QBP;WDHD1;DDAH1;CCDC6;PIAS1;TWSG1;CSRP2;BMP4;ACACA;NFE2L2;NABP2;CEP250;NLK;CUL4B
gsea,The Overlap Between Signal Transduction Pathways that Contribute to a Range of LMNA Laminopathies WP4879,0.3500667125625403,1.1976217686201729,0.25,0.7348224179156704,0.99,18/55,32.43%,TMPO;E2F1;NAP1L1;HMGA2;RB1;TCF7;NOTCH1;LEMD3;GSK3B;ZMPSTE24;SPP1;EMD;AGO2;HES1;CDK4;ACTB;FNTA;CSNK1A1
gsea,Rett syndrome causing genes WP4312,0.35934758384229354,1.1708774996385616,0.18604651162790697,0.810117857881315,0.99,6/48,18.09%,SMC1A;HTT;SYNGAP1;TRRAP;CRK;TBL1XR1
gsea,Hedgehog Signaling Pathway WP4249,-0.3721913105808888,-1.1679897796601355,0.21428571428571427,1.0,0.99,7/44,16.62%,FBXL17;CUL3;PTCH1;CSNK1G2;ARRB2;CSNK1D;ARRB1
