Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Translation inhibitors in chronically activated PDGFRA cells WP4566,0.502715079,1.562764255,0,0.196483361,0.83,14/46,26.27%,CSNK2A1;EIF4A1;EIF4G1;AKT2;MAPK3;MAP2K4;EIF4A2;MAPK8;PIK3CB;MAPK14;AKT1;PRKACA;EIF4G3;MAP2K3
prerank,Translation Factors WP107,0.458771775,1.553946827,0.011627907,0.201175585,0.84,Nov-52,13.68%,EEF1D;EIF4A1;EIF4G1;PAIP1;EEF1A1;EIF3CL;EIF3E;EIF3H;PABPC1;EIF5;EIF4A2
prerank,Angiopoietin Like Protein 8 Regulatory Pathway WP3915,0.41857666,1.553599046,0.010989011,0.19256764,0.84,25/132,28.23%,SHC1;MAP4K5;AKT2;PRKAA1;MAPK3;MAP3K13;SOS1;MAP2K4;PIK3C3;MAPK8;CAP1;CRK;RPS6KA3;PIK3CB;MAPK14;RICTOR;AKT1;MINK1;MAPKAP1;MAP3K2;EXOC7;MAP2K3;MAP3K14;PIK3C2A;FBP1
prerank,T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection WP3863,0.518843719,1.540144868,0.023809524,0.210875209,0.87,14/62,27.26%,IKBKG;NCK1;AHSA1;DLG1;MAPK3;SOS1;FYN;BCL10;AKT1;GRB2;CDK4;PAK1;CALM1;MAP3K14
prerank,Hepatitis B infection WP4666,0.416409889,1.536392551,0.022988506,0.206514043,0.88,25/152,26.93%,DDX3X;IKBKG;AKT2;YWHAZ;TAB2;IFNAR1;MAPK3;TGFBR2;SOS1;MAP2K4;TBK1;YWHAQ;MAPK8;IRF3;PIK3CB;JAK1;MAPK14;AKT1;GRB2;BID;YWHAB;ATP6AP1;MAP2K3;STAT1;TYK2
prerank,Alpha 6 Beta 4 signaling pathway WP244,0.538881067,1.528265428,0.037974684,0.205805995,0.89,Nov-33,21.68%,LAMA3;SHC1;LAMA5;MAPK3;SOS1;ITGB4;LAMC1;MAPK14;AKT1;GRB2;PTK2
prerank,Pathways Regulating Hippo Signaling WP4540,0.457104324,1.528046107,0.025641026,0.19789038,0.89,17/98,42.28%,GNAS;PRKAA1;CTNNB1;TEAD1;STK3;PRKCI;CDH1;IGF1R;PRKACA;PRKD3;TEAD2;MET;RAC1;EGFR;SMAD3;TAZ;PRKAR1A
prerank,Acute viral myocarditis WP4298,0.455319721,1.523089134,0.047058824,0.197991241,0.9,15/86,19.92%,CAV1;EIF4G2;EIF4G1;CD55;BNIP2;RASA1;CASP2;MAPK3;SOS1;PABPC1;JKAMP;FYN;JAK1;AKT1;BID
prerank,VEGFA-VEGFR2 Signaling Pathway WP3888,0.353044711,1.505186022,0,0.225901076,0.94,83/432,30.41%,CAV1;EIF4G2;SHC1;RACK1;EIF4G1;BRD4;PRDX6;NCK1;SET;MYO1C;RHOC;ACTG1;FLII;RAB11A;PRKAA1;P4HB;NAP1L1;FAM120A;MMP14;RAB5A;FN1;ROCK1;CTNNB1;EIF3H;MAPK3;TPM3;AFDN;TMOD3;RBM39;PABPC1;MAP2K4;CFL1;GRSF1;PRKCI;DNAJB4;SPIRE1;MAPK8;DKK1;CRK;CTNND1;FYN;MAPK14;EWSR1;HSP90AA1;LDHA;RAP1B;RICTOR;AKT1;PRKRA;GRB2;CNP;SSR3;WASF1;DHX36;NDRG1;PTK2;CLTC;ACP1;TRAF3IP2;INPP4B;ITGB1;AP2S1;SLC25A11;VCL;GATA2;MAPKAP1;PAK1;MAP2K3;YWHAE;CRIP2;STAT1;NUMB;TKT;EIF2A;FBXW11;ITCH;OCRL;PRRC2C;RAP1A;HYOU1;ACOT9;PPP3CA;PLOD3
prerank,Prolactin Signaling Pathway WP2037,0.435586909,1.50419585,0.011363636,0.218925232,0.94,18/76,26.91%,SHC1;CTSD;ERBB2;YWHAZ;FLNA;MAPK3;SOS1;MAPK8;FYN;PIK3CB;JAK1;MAPK14;AKT1;GRB2;PTK2;ITGB1;PAK1;STAT1
prerank,Oncostatin M Signaling Pathway WP2374,0.45232969,1.503726705,0.033707865,0.211627724,0.94,14/65,26.93%,SHC1;JUND;MAPK3;SOS1;MAPK8;IL6ST;JAK1;MAPK14;RICTOR;AKT1;GRB2;HIF1A;STAT1;TYK2
prerank,Insulin Signaling WP481,0.404164329,1.498313436,0.032608696,0.215079142,0.94,27/160,27.79%,SHC1;MAP4K5;AKT2;MYO1C;PRKAA1;MAPK3;EHD1;MAP3K13;SOS1;MAP2K4;PRKCI;PIK3C3;MAPK8;INPPL1;CAP1;CRK;RPS6KA3;PIK3CB;MAPK14;IGF1R;AKT1;GRB2;MINK1;MAP3K2;MAP2K3;MAP3K14;PIK3C2A
prerank,Male infertility WP4673,0.417682772,1.498248921,0.048192771,0.208357918,0.94,14/146,34.50%,CLU;USP8;AHR;CXXC1;CDK9;THBS1;PEMT;KDM3A;XRCC4;UBE2B;RFC1;MTRR;ABLIM1;CDC42BPA
prerank,Hippo-Merlin Signaling Dysregulation WP4541,0.432436989,1.491910181,0.025974026,0.212772044,0.94,23/120,42.28%,PPP1CB;CTNNB1;PPP1R12A;TEAD1;STK3;ITGB4;CDH1;IGF1R;PRKACA;PTK2;ITGB1;PAK1;NRAS;CUL4A;TEAD2;SAV1;MET;DCAF1;EGFR;CCND1;PPP1CA;TAZ;PRKAR1A
prerank,Complement system WP2806,0.522977214,1.488663782,0.037974684,0.212414444,0.95,Aug-97,20.73%,C3;CD55;LAMA5;CSNK1A1;CD59;LAMC1;THBS1;PRKACA
prerank,ncRNAs involved in Wnt signaling in hepatocellular carcinoma WP4336,0.470254248,1.476196844,0.037037037,0.226575407,0.96,Sep-86,16.28%,CSNK2A1;RYK;MTDH;CTNNB1;DVL1;CSNK1E;CSNK1A1;DKK1;DVL3
prerank,LncRNA involvement in canonical Wnt signaling and colorectal cancer WP4258,0.452347913,1.472585236,0.048780488,0.224215247,0.96,14/94,30.24%,HNRNPU;CSNK2A1;RYK;CTNNB1;DVL1;CSNK1E;CSNK1A1;DKK1;DVL3;HNRNPK;ATF3;SENP2;FZD6;CTBP2
prerank,Mitochondrial complex I assembly model OXPHOS system WP4324,-0.349595843,-1.47095002,0,0.186327739,0.65,Aug-56,13.06%,NDUFA13;NDUFA1;ECSIT;NDUFB7;NDUFB2;NDUFA2;DMAC2;DMAC1
prerank,Epithelial to mesenchymal transition in colorectal cancer WP4239,0.392132735,1.470390623,0.021978022,0.221344781,0.96,20/160,20.01%,SHC1;AKT2;FN1;CLDN7;CTNNB1;MAPK3;CRB3;CTDSP1;TJP1;TGFBR2;SOS1;MAP2K4;MAPK8;RBPJ;CDH1;PIK3CB;MAPK14;AKT1;GRB2;RBBP4
prerank,PDGFR-beta pathway WP3972,0.518831115,1.457174202,0.051282051,0.238189881,0.98,29-Aug,19.36%,SHC1;RASA1;MAPK3;SOS1;MAP2K4;MAPK8;JAK1;GRB2
prerank,T-cell receptor (TCR) signaling pathway WP69,0.491801364,1.456347494,0.036585366,0.232990202,0.98,15/90,27.84%,SHC1;IKBKG;NCK1;MAPK3;SOS1;MAPK8;CRK;FYN;MAPK14;BCL10;AKT1;GRB2;PAK1;MAP3K14;RIPK2
prerank,Ciliary landscape WP4352,0.357216411,1.456304413,0.010989011,0.227165447,0.98,49/216,37.25%,DDX5;CNOT1;UBE2H;COPS2;CTNNB1;DYNC1I2;EXOC5;HSPB11;AIMP1;ARFGAP3;COPS7B;MYL6B;SMC4;COPS6;EHBP1;PSMD8;UBE2D2;IFT57;RAB14;RANBP9;DVL3;NDUFA5;CNOT9;EXOC3;TIPRL;YAP1;PSMC6;TRAF3IP1;DYNC1H1;WDR26;CALM1;HTRA2;EXOC7;PAFAH1B1;COPS4;IFT52;LRPPRC;CTBP2;HDAC2;MAPRE2;RHBDD2;DNPEP;IFT74;RAC1;COPS3;LZTFL1;YPEL5;COPS7A;TNKS1BP1
prerank,B Cell Receptor Signaling Pathway WP23,0.450894813,1.446496838,0.024691358,0.237742996,0.98,14/97,19.36%,SHC1;IKBKG;NCK1;GTF2I;CD81;SOS1;PTPN18;MAPK8;CRK;FYN;MAPK14;BCL10;AKT1;GRB2
prerank,EGFR Tyrosine Kinase Inhibitor Resistance WP4806,0.422074773,1.440516379,0.082352941,0.244726165,0.98,14/84,19.36%,SHC1;RRAS2;AKT2;ERBB2;MAPK3;PDGFB;SOS1;AXL;ERBB3;PIK3CB;JAK1;IGF1R;AKT1;GRB2
prerank,IL-3 signaling pathway WP286,0.473167373,1.437484196,0.048192771,0.245072479,0.98,Nov-49,20.73%,SHC1;MAPK3;SOS1;YWHAQ;MAPK8;FYN;JAK1;AKT1;GRB2;YWHAB;PRKACA
prerank,Small cell lung cancer WP4658,0.414364614,1.43459967,0.070588235,0.247012251,0.98,14/96,24.11%,LAMA3;IKBKG;AKT2;SKP1;FN1;LAMA5;LAMC1;PIK3CB;AKT1;BID;PTK2;ITGB1;CDK4;TRAF4
prerank,mRNA Processing WP411,0.373744887,1.431390558,0,0.248341332,0.98,44/126,38.33%,HNRNPU;HNRNPH1;NONO;PABPN1;SNRPA;SRSF3;PRPF4B;SF3B1;RNPS1;RBM39;SF3A1;DHX15;HNRNPL;SNRPD3;PTBP1;SNRNP70;HNRNPK;TXNL4A;FUS;RNMT;PRPF40A;CSTF1;PRMT2;HNRNPC;CLK1;SNRPE;CPSF2;SRRM1;NXF1;SNU13;CLK3;TMED10;SRSF10;PRPF8;SPOP;RBM5;PAPOLA;SRSF2;SFPQ;SRSF5;U2AF2;CDC40;SF3A3;PRMT1
prerank,Glycogen Synthesis and Degradation WP500,0.52206943,1.426091621,0.068493151,0.25448687,0.98,Aug-40,27.37%,PPP2R5C;PPP2R5E;PPP2R2A;UGP2;PPP2R5A;PYGB;CALM1;AGL
prerank,MicroRNAs in cardiomyocyte hypertrophy WP1544,0.41188841,1.425332675,0.081395349,0.250578741,0.98,17/84,27.26%,IKBKG;AKT2;ROCK1;CTNNB1;DVL1;MAPK3;CDK9;MAP2K4;MAPK8;IL6ST;PIK3CB;MAPK14;IGF1R;AKT1;CALM1;MAP2K3;MAP3K14
prerank,Myometrial relaxation and contraction pathways WP289,0.40100572,1.412891838,0.060240964,0.267484856,0.99,14/156,26.34%,DGKZ;GNAS;ACTG1;GABPA;IGFBP6;YWHAZ;CALD1;YWHAQ;ATP2A2;YWHAB;PRKACA;ATF3;CALM1;YWHAE
prerank,MAPK Cascade WP422,0.484070922,1.410789556,0.1,0.265397639,1,Sep-33,28.89%,LAMTOR3;MAPK3;SOS1;MAP2K4;MAPK14;GRB2;MAP3K2;MAP2K3;NRAS
prerank,Brain-derived neurotrophic factor (BDNF) signaling pathway WP2380,0.393330033,1.395776945,0.084210526,0.291243805,1,18/144,19.36%,SHC1;RACK1;IKBKG;CSNK2A1;NCK1;PRKAA1;ADAM17;CTNNB1;DLG1;MAPK3;CFL1;MAPK8;RANBP9;RPS6KA3;FYN;MAPK14;AKT1;GRB2
prerank,DNA damage response (only ATM dependent) WP710,0.409423729,1.394978261,0.072289157,0.287384248,1,15/110,19.36%,SHC1;AKT2;ERBB2;PPP2R5C;CDKN2A;CTNNB1;PPP2R5E;DVL1;SOS1;PIK3C3;MAPK8;DVL3;PIK3CB;AKT1;GRB2
prerank,Lipid Metabolism Pathway WP3965,0.503727736,1.392996549,0.123287671,0.28616946,1,29-May,20.73%,AKT2;PRKAA1;ACLY;AKT1;PRKACA
prerank,PI3K-Akt signaling pathway WP4172,0.349229986,1.392707543,0.063829787,0.281438006,1,29/340,24.08%,LAMA3;IKBKG;AKT2;COL6A1;PRKAA1;PPP2R5C;FN1;LAMA5;PPP2R5E;PPP2R2A;IFNAR1;MAPK3;PDGFB;HSP90B1;SOS1;ITGB4;PPP2R5A;LAMC1;PIK3CB;JAK1;IGF1R;THBS1;HSP90AA1;AKT1;GRB2;PTK2;KITLG;ITGB1;CDK4
prerank,Head and Neck Squamous Cell Carcinoma WP4674,0.408474332,1.391549274,0.105882353,0.279067125,1,16/73,28.89%,AKT2;ERBB2;PRKAA1;CUL3;CDKN2A;FKBP1A;CTNNB1;TGFBR2;PIK3CB;IGF1R;RICTOR;AKT1;CDK4;MAPKAP1;NUMB;NRAS
prerank,Wnt Signaling Pathway WP363,0.426145771,1.381133155,0.075,0.293947261,1,Sep-52,19.26%,CSNK1D;RYK;CTNNB1;DVL1;CSNK1E;CSNK1A1;MAPK8;DVL3;AKT1
prerank,IL-2 signaling pathway WP49,0.489541675,1.378601829,0.05952381,0.293123504,1,Jul-42,19.36%,SHC1;MAPK3;SOS1;FYN;JAK1;AKT1;GRB2
prerank,TGF-beta receptor signaling in skeletal dysplasias WP4816,0.475138767,1.378465386,0.057142857,0.288395049,1,Aug-58,18.08%,FKBP1A;CTNNB1;MAPK3;TGFBR2;LTBP3;TGIF1;JAK1;THBS1
prerank,Overview of leukocyte-intrinsic Hippo pathway functions WP4542,0.488120812,1.377342914,0.066666667,0.285457342,1,Nov-35,33.90%,TEAD1;STK3;YWHAQ;MAPK14;NDRG1;YAP1;MOB1A;RAP1A;TEAD2;SAV1;RAC1
prerank,Interferon type I signaling pathways WP585,0.450620874,1.376236711,0.077922078,0.282619218,1,15/54,33.90%,RACK1;EIF4A1;PIAS1;IFNAR1;CRK;FYN;JAK1;MAPK14;MAPKAP1;MAP2K3;STAT1;TYK2;RAP1A;EIF4B;RAC1
prerank,Kit receptor signaling pathway WP304,0.42981147,1.375103144,0.101123596,0.279088978,1,Nov-59,22.12%,SHC1;MAPK3;SOS1;MAPK8;CRK;RPS6KA3;FYN;MAPK14;AKT1;GRB2;KITLG
prerank,The Overlap Between Signal Transduction Pathways that Contribute to a Range of LMNA Laminopathies WP4879,0.4604857,1.373642556,0.101265823,0.276448307,1,Oct-55,40.01%,NAP1L1;CTNNB1;CSNK1A1;LMNA;CDK4;FNTA;ACTB;TARBP2;TGFB2;SMAD3
prerank,Regulatory circuits of the STAT3 signaling pathway WP4538,0.431899134,1.371439266,0.047619048,0.276557516,1,Nov-78,26.93%,TRIM28;IFNAR1;MAPK3;MAPK8;STMN1;IL6ST;JAK1;MAPK14;RICTOR;MAPKAP1;TYK2
prerank,Wnt signaling WP428,0.397088333,1.364949612,0.038961039,0.285841659,1,10/115,16.28%,CSNK2A1;RYK;CTNNB1;DVL1;DAAM1;CSNK1E;CSNK1A1;MAPK8;DKK1;DVL3
prerank,ErbB signaling pathway WP673,0.383101693,1.34913701,0.072289157,0.304608213,1,14/91,21.68%,SHC1;NCK1;AKT2;ERBB2;MAPK3;SOS1;MAP2K4;MAPK8;ERBB3;CRK;PIK3CB;AKT1;GRB2;PTK2
prerank,Wnt signaling pathway and pluripotency WP399,0.403236651,1.347568979,0.12,0.302282094,1,11/102,16.68%,PPP2R5C;CTNNB1;PPP2R5E;DVL1;PPP2R2A;CSNK1E;MAP2K4;PRKCI;DVL3;CTNND1;RACGAP1
prerank,Glioblastoma signaling pathways WP2261,0.389484793,1.343314473,0.130952381,0.306463264,1,20/82,37.91%,AKT2;ERBB2;CDKN2A;MAPK3;MAP2K4;PRKCI;ERBB3;PIK3CB;IGF1R;AKT1;GRB2;CDK4;MAP2K3;PIK3C2A;NRAS;NF1;MET;EGFR;PLCG1;CCND1
prerank,Aryl Hydrocarbon Receptor Pathway WP2873,0.470517779,1.342701545,0.133333333,0.302593711,1,Sep-46,35.62%,JUND;UGT1A6;AHR;MGST1;HSP90AA1;PTGES3;CAP2;CDC37;EGFR
prerank,Apoptosis-related network due to altered Notch3 in ovarian cancer WP2864,0.441930926,1.340913665,0.092105263,0.302135251,1,13/53,27.86%,APP;JUND;YBX3;CUL5;ERBB3;THBS1;AKT1;HSPD1;PTK2;GCLC;NET1;RIPK2;SQSTM1
prerank,Nephrotic syndrome WP4758,0.459823454,1.3371522,0.133333333,0.305281629,1,Aug-45,26.60%,MYO1E;ITGB4;LMNA;YARS;CD2AP;PDSS2;ACTN4;SMARCAL1
prerank,Breast cancer pathway WP4262,0.382558854,1.337005746,0.079545455,0.301257628,1,15/154,19.36%,SHC1;CSNK2A1;AKT2;SKP1;ERBB2;CTNNB1;DVL1;MAPK3;SOS1;NBN;CSNK1A1;DVL3;IGF1R;AKT1;GRB2
prerank,MECP2 and Associated Rett Syndrome WP3584,0.470581425,1.336708014,0.074626866,0.297845606,1,Nov-72,34.12%,HNRNPH1;SIN3A;SP3;IGF1R;FUS;AKT1;CNP;FUT8;NCOR1;NF1;UBE3A
prerank,Toll-like Receptor Signaling Pathway WP75,0.410496182,1.333175486,0.12195122,0.300592663,1,12/103,19.26%,IKBKG;AKT2;TAB2;IFNAR1;MAPK3;MAP2K4;TBK1;MAPK8;IRF3;PIK3CB;MAPK14;AKT1
prerank,Metapathway biotransformation Phase I and II WP702,0.386839923,1.331856512,0.088607595,0.299223087,1,10/183,22.61%,UGT1A6;GPX3;MGST3;TPMT;MGST1;AKR1C1;AKR1C2;NAA50;GSR;COMT
prerank,Sterol regulatory element-binding proteins (SREBP) signaling WP1982,0.37393054,1.32913743,0.073170732,0.298368938,1,24/69,44.22%,SEC24C;PRKAA1;SEC23B;ACLY;SEC23A;AKT1;PRKACA;MED15;SAR1B;KPNB1;YY1;NFYA;SEC24D;SAR1A;SCAP;CDK8;MVD;FDFT1;CYP51A1;FDPS;SQLE;DBI;MDH1;HMGCS1
prerank,Gastrin signaling pathway WP4659,0.363990556,1.327502002,0.103448276,0.296278814,1,21/114,25.08%,SHC1;LAMTOR3;CDKN2A;ROCK1;ANXA2;CTNNB1;MAPK3;TJP1;SOS1;YES1;MAPK8;CDH1;CRK;FYN;MAPK14;AKT1;GRB2;PRKACA;PTK2;ITGB1;PAK1
prerank,Leptin signaling pathway WP2034,0.394066254,1.327277528,0.108433735,0.292846229,1,14/76,21.68%,SHC1;IKBKG;ERBB2;PRKAA1;ROCK1;MAPK3;SOS1;MAPK8;FYN;JAK1;MAPK14;AKT1;GRB2;PTK2
prerank,Cardiac Hypertrophic Response WP2795,0.414215597,1.32530622,0.156626506,0.291648404,1,Dec-55,30.39%,IKBKG;AKT2;MAPK3;CDK9;MAP2K4;MAPK8;MAPK14;AKT1;CALM1;MAP2K3;MAP3K14;PPP3CA
prerank,22q11.2 copy number variation syndrome WP4657,0.390979832,1.32470726,0.092105263,0.288363198,1,11/131,25.59%,CUL3;PPP1CB;DROSHA;EMC10;TNPO1;MED15;TANGO2;COMT;KPNB1;NCOR1;XPO1
prerank,Thermogenesis WP4321,0.371515417,1.324039177,0.097560976,0.285459918,1,14/108,20.73%,GNAS;ACTG1;ACTL6A;PRKAA1;SMARCD2;ARID1A;SMARCC1;SMARCE1;SOS1;RPS6KA3;MAPK14;KDM3A;GRB2;PRKACA
prerank,Fragile X Syndrome  WP4549,0.371851092,1.315507035,0.112359551,0.297085202,1,24/121,30.39%,SHC1;APP;AP2M1;EIF4A1;EIF4G1;EEF1A1;DNM2;CDKN2A;AP2B1;SOS1;FYN;PIK3CB;SLC16A1;AKT1;GRB2;PRKACA;MAP1B;CLTC;AP2S1;ALDH3A2;TECR;SYNGAP1;NF1;PPP3CA
prerank,Osteoblast differentiation WP4787,0.415591525,1.306655495,0.109756098,0.307257931,1,11/118,28.03%,CTNNB1;MAPK3;PRKCI;PIK3C3;MAPK8;RBPJ;PIK3CB;MAPK14;STAT1;PIK3C2A;FZD6
prerank,RANKL/RANK signaling pathway WP2018,0.418228656,1.305427358,0.156626506,0.305381742,1,Dec-55,33.90%,IKBKG;AKT2;TAB2;MAPK3;MAPK8;MAPK14;AKT1;PTK2;STAT1;SQSTM1;LYN;RAC1
prerank,DNA IR-double strand breaks and cellular response via ATM WP3959,0.446216293,1.297432819,0.098591549,0.312650176,1,Jul-55,21.72%,ACTL6A;TRIM28;CDKN2A;STK3;NBN;BID;YAP1
prerank,TGF-beta Receptor Signaling WP560,0.443996629,1.296241203,0.136986301,0.311175922,1,Jul-54,18.08%,FKBP1A;CTNNB1;MAPK3;TGFBR2;TGIF1;JAK1;THBS1
prerank,Nuclear Receptors Meta-Pathway WP2882,0.316624298,1.29506118,0.043956044,0.309319857,1,42/319,35.62%,FTH1;JUND;UGT1A6;PRDX6;SLC5A6;ABHD2;AHR;GPX3;MGST3;GCLM;PDGFB;MGST1;TGFBR2;ACADM;KTN1;G6PD;ENC1;DNAJC15;HSP90AA1;ALAS1;GSR;ARL5B;SLC39A9;SLC7A11;ABCC3;GCLC;CDK4;SMARCA1;PTGES3;SQSTM1;NCOA6;ME1;LRRC8A;GPX2;SLC39A8;PPARA;CAP2;CPT2;CDC37;CDC42EP3;SLC6A6;EGFR
prerank,DNA IR-damage and cellular response via ATR WP4016,0.409066127,1.292186931,0.125,0.311486297,1,May-80,10.78%,IKBKG;UBE2D3;TRIM28;HUS1;NBN
prerank,Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706,0.383875302,1.287609246,0.135802469,0.316180121,1,17/158,26.34%,MAZ;YWHAZ;CTNNB1;ACADM;HSP90B1;MBD1;SP3;ECE1;YWHAQ;HADHA;YWHAB;PRKACA;HSPD1;GATA2;HIF1A;NFYA;YWHAE
