Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,translation (GO:0006412),0.4424840837384963,2.197339885744809,0.0,0.0,0.0,104/214,31.45%,RPS20;RPL7;RPL19;EEF1D;RPS8;MRRF;RPS5;RPL8;RPS3;RPL4;RPS3A;MRPS7;RPL17;RPS23;MRPS11;RRBP1;RPL41;EEF1G;RPS21;RPS18;MRPL11;RPL30;MRPS5;RPL3;RPL6;RPS4X;EIF4EBP2;MRPL24;MRPL51;RPL18;RPL18A;RPL10;RPS19;RPS28;RPL32;GSPT1;AIMP1;RPS13;RPS27A;GTPBP2;RPL37;RPL5;RPLP0;MRPS18A;RPLP1;MRPL52;RPL28;RPS2;RPL24;RPS17;IGF2BP3;RPS24;RPS6;RPL13;RPS11;PABPC4;RPL12;RPL37A;RPL10A;RPL11;MRPL34;RPL13A;RPL23;RPL35;RPL34;RPS16;MRPL10;RPL36;RPL29;RPL26;EIF4G1;RPL31;RPL22;EEF1A1;MRPL42;RPL22L1;GFM2;RPLP2;AGO2;MRPL57;MRPS24;RPL23A;TUFM;MRPL28;COPS5;RPL38;MRPS21;RPL15;TRMT112;RPL27A;MRPS2;DRG1;HBS1L;RPS25;RPL35A;MRPL23;ETF1;GTPBP1;RPL7A;MRPS15;RPS12;MRPL13;UBA52;MRPL55
prerank,phosphorylation (GO:0016310),0.4178857108452892,2.1794422737693075,0.0,0.001184464986569098,0.01,93/400,21.15%,HIPK2;CDK6;PANK3;PRKCI;PAK2;TAOK1;CDC25B;AKT3;NADK;TAOK2;FASTK;CDK2;CSNK1E;BCR;ILF3;PRKD2;MTOR;YWHAZ;ROCK1;ADAM10;MAPK1;TGFBR2;WNK1;PTK6;OXSR1;PRKAR1B;PRKAA1;PASK;TYK2;PRKACB;MAPK3;APP;CDC42BPA;NEK6;CSNK1D;STK4;LIMK1;MAP3K1;DAPK1;PAK1;AURKB;EIF2AK2;GSK3B;LIMD1;GNPTAB;MKNK2;CDK10;PNKP;CDK5;PKN2;PRKCA;AKT1;TNK2;PRKAB1;LMTK2;CDK12;STK24;EPHB2;HK1;PDK2;FAM20B;PRKCZ;TRIB1;STRADB;POMK;AAK1;MKNK1;LYN;PIK3CB;PRKCG;COPS2;NUAK1;CTBP1;NEK7;STK25;TLK1;PIK3CA;NRBP1;DGKZ;PRKACA;CDK13;MAPK6;IGFBP3;CSNK1A1;GAS6;CDK11B;GMFB;MAPK8;DMPK;BRD2;STK3;RYK;CDC42BPB
prerank,DNA strand elongation involved in DNA replication (GO:0006271),-0.6760796811479549,-2.142920127247343,0.0,0.043201811688877274,0.08,12/18,28.24%,PCNA;GINS1;GINS2;POLE;MCM3;POLD3;POLA1;GINS3;RFC3;RFC4;MCM7;POLE3
prerank,neuron projection morphogenesis (GO:0048812),0.5049501217681908,2.1356903562839773,0.0,0.002186704590589104,0.02,33/140,25.87%,WASL;TRIO;SHTN1;TAOK1;CTTN;TAOK2;NBL1;ANKRD27;ROCK1;KLK8;APP;CDC42;PAK1;CDK5;LMTK2;EPHB2;NCKAP1;DNM2;CTNNB1;ALCAM;UBB;ACTB;CPNE1;TMEM106B;S100A6;DAB2IP;RYK;DVL1;DBN1;MAP1B;DOCK7;NRCAM;FARP1
prerank,neuron projection development (GO:0031175),0.45718828982002935,2.100644543528318,0.0,0.0040610228110940505,0.04,33/171,17.18%,WASL;TRIO;SHTN1;TAOK1;UHMK1;CTTN;TAOK2;LAMB1;RAB11A;NBL1;NEDD4;ANKRD27;ROCK1;KLK8;PRMT1;CAMSAP2;APP;EHD1;L1CAM;CDC42;PAK1;GSK3B;RB1;BLOC1S6;CDK5;EPHB2;NCKAP1;DNM2;LYN;UBB;VAPA;MICALL1;STMN1
prerank,activation of protein kinase activity (GO:0032147),0.4742386907859321,2.087479915519985,0.0,0.0037902879570211137,0.04,28/114,20.64%,PAK2;TAOK1;TAOK2;VEGFA;MTOR;PILRB;TGFBR2;PRKAR1B;RICTOR;PRKACB;STK4;PAK1;PARK7;PRKAR1A;AKT1;ITGB1BP1;STRADB;ADCY6;PPIA;PRKAR2A;PRKACA;GAS6;CARD10;ADCY7;TRAF2;MLST8;MAP3K7;STK3
prerank,gene expression (GO:0010467),0.3768947886889099,2.08558563913181,0.0,0.0035533949597072938,0.04,155/356,31.01%,TPR;SRSF6;RPS20;SMG1;HNRNPA2B1;RANBP2;SETX;CASC3;RBMS2;PPP5C;AGFG1;RPL7;PABPN1;RPL19;HNRNPU;RPS8;HNRNPH1;MRRF;XRN2;RNPS1;HNRNPH3;RPS5;RPL8;SRSF2;RPS3;RPL4;NUP153;RPS3A;HSPD1;MRPS7;UPF2;RPL17;SRSF5;FYTTD1;GALNT2;RPS23;MRPS11;RRBP1;POLR2F;RPL41;RPS21;RPS18;MRPL11;RPL30;MRPS5;RPL3;RPL6;RPS4X;EIF4EBP2;MRPL24;MRPL51;RPL18;HNRNPL;RPL18A;POLR2H;RPL10;RPS19;NUP160;RPS28;RPL32;GSPT1;HNRNPUL1;RPS13;RPS27A;RPL37;SRSF3;RPL5;RPLP0;MRPS18A;RPLP1;MRPL52;ZC3H11A;RPL28;RPS2;PWP1;RPL24;RPS17;IGF2BP3;U2AF2;RPS24;RPS6;RPL13;EIF4A3;POLR2J;RPS11;STUB1;SRSF11;THOC2;PABPC4;POLR2I;RBM4;RPL12;RPL37A;DDX17;POLR2L;MAGOH;RPL10A;RPL11;MRPL34;PTMA;RPL13A;RPL23;RPL35;RPL34;DDX54;YTHDC1;RPS16;GOLPH3;RBMS1;MRPL10;RPL36;RPL29;RPL26;EIF4G1;RPL31;SRSF1;RPL22;EEF1A1;MRPL42;BAZ2A;HNRNPD;RPLP2;AGO2;RBM8A;RPL23A;MRPL28;TOPORS;CLP1;COPS5;CPSF1;RPL38;MRPS21;RPL15;RPL27A;DRG1;RBM39;MED20;MRPL44;HBS1L;RPS25;DROSHA;RPL35A;NOL9;POM121C;SMG5;MRPL23;SRSF4;CHTOP;RPL7A;MRPS15;RPS12;NUP62;NXF1;MRPL13;DEDD2
prerank,regulation of cellular component movement (GO:0051270),0.5547930334462875,2.0852416511038085,0.0,0.0033443717267833354,0.04,14/50,14.64%,ARAP1;ABL2;CDK6;VEGFA;ROCK1;ACTN4;DIAPH1;NRG4;PKN2;RPS19;EGFR;ZSWIM8;ERBB3;LYN
prerank,regulation of protein autophosphorylation (GO:0031952),0.581200975032715,2.079670254126808,0.0,0.0031585732975175944,0.04,11/37,20.59%,PPP2R5E;TAOK2;VEGFA;NBN;RAP2A;CALM2;ENG;CALM1;CALM3;RAD50;DDX3X
prerank,positive regulation of macromolecule metabolic process (GO:0010604),0.4188384993822749,2.0720267026864447,0.0,0.0029923325976482476,0.04,84/384,26.29%,ATF4;SMAD3;MPHOSPH8;AGO1;LAPTM5;MORC2;VEGFA;TP53;LIMS1;FUBP1;ACTG1;MTOR;ROCK1;PDCD10;MAPK1;SP1;RPS3;WFS1;PRKAA1;SLC38A2;SNF8;EZR;MAPK3;APP;AGO4;CD74;CELF1;VAMP3;PARK7;GSK3B;TASOR;DDRGK1;TNRC6A;ANXA2;CSF1;AKT1;F3;PRKAB1;PCSK9;GATA2;EPHB2;HGS;DHX36;GABPA;RPL5;KRAS;MTPN;ZNF580;ECE1;PIK3CB;MED1;MYC;ATF7IP;OSR2;CLU;TRIM28;RESF1;GAS6;TBC1D5;ERP29;ATP13A2;VPS35;AFDN;YAP1;MAZ;RPL11;MAPK8;DDX3X;CAMK2N1;RPL23;SCRIB;INHBA;ITCH;PIK3R3;ADAM19;FN1;MSN;AGO2;ROCK2;DTX3L;RBPJ;RDX;MAPK11;CTCF
prerank,wound healing (GO:0042060),0.5277545900960576,2.064356030019479,0.0,0.002842715967765835,0.04,13/70,13.68%,SMAD3;KRT6A;PLEC;DSP;MACF1;MYH9;CLDN1;PAK1;SCARB1;TPM1;EPPK1;PRCP;ERBB3
prerank,regulation of focal adhesion assembly (GO:0051893),0.5266924476382441,2.034240286274107,0.0,0.005414697081458733,0.07,14/54,11.64%,VCL;PHLDB2;VEGFA;LIMS1;ACTG1;MACF1;ROCK1;SLC9A1;S100A10;PTPRJ;THBS1;RAC1;RCC2;ITGB1BP1
prerank,COPII-coated vesicle budding (GO:0090114),0.4810992836982247,2.0315127565565585,0.0,0.005168574486846973,0.07,20/70,18.51%,VAPB;SAR1A;PPP6R1;RAB1A;MCFD2;CD59;CSNK1D;PEF1;TMED10;PDCD6;USO1;CNIH1;TFG;SEC24C;COL7A1;TRAPPC1;VAPA;MIA3;TRAPPC2L;CUL3
prerank,insulin receptor signaling pathway (GO:0008286),0.48413193160925416,2.022922120835815,0.0,0.005561835589107069,0.08,23/73,23.53%,PHIP;PIK3C2A;ATP6V0C;SOGA1;GSK3B;ATP6V1F;AKT1;RHOQ;PDK2;ZNF106;ATP6V0A1;GRB10;NAMPT;ATP6AP1;PIK3CA;TCIRG1;GRB2;C2CD5;IGF1R;SHC1;SOS1;AKT2;PIK3R3
prerank,regulation of phosphoprotein phosphatase activity (GO:0043666),0.6058508564879079,2.0164610709646484,0.0,0.00592232493284549,0.09,13/38,17.09%,PPP6R1;HTT;MTOR;PPP1R12A;GSK3B;BOD1L1;PPP1R15B;CALM2;HSP90B1;NUAK1;FKBP1A;CALM1;CALM3
prerank,negative regulation of cellular response to growth factor stimulus (GO:0090288),0.49791864971844824,1.992166067411463,0.0,0.010802320677510174,0.16,13/80,13.73%,HIPK2;HTRA3;UBE2D3;ADAMTS12;NBL1;NEDD4;SKI;TRIM33;THBS1;ATP2B4;PDCD6;HGS;FSTL3
prerank,regulation of filopodium assembly (GO:0051489),0.5844905346731187,1.9878333058574646,0.0,0.010933522952945519,0.17,11/41,19.03%,ARAP1;WASL;AGRN;FSCN1;CAPZB;FXR1;CDC42;RHOQ;MYO10;SRGAP2C;RALA
prerank,plasma membrane bounded cell projection morphogenesis (GO:0120039),0.5796705786186958,1.9851958272070191,0.0,0.011055006541311582,0.18,12/52,15.98%,TRIO;SHTN1;TAOK1;CTTN;TAOK2;NBL1;ANKRD27;KLK8;PAK1;NCKAP1;DNM2;UBB
prerank,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.38303259205105256,1.9850709382065796,0.0,0.010660184879121883,0.18,92/404,26.59%,PHIP;PIK3C2A;WASL;PAK2;SETX;SHC3;AXL;VEGFA;ACTG1;PRKD2;HNRNPH1;ROCK1;PILRB;ATP6V0C;MAPK1;CBL;MET;GIGYF1;PTK6;CYFIP1;MAPK3;SOGA1;POLR2F;TIAL1;AAMP;SORT1;CDC42;PAK1;PTPRJ;GSK3B;WASF2;ATP6V1F;CSF1;POLR2H;AKT1;TNK2;RAC1;LMTK2;RHOQ;EPHB2;AP2S1;EGFR;NCKAP1;PDK2;ARPC1B;CEP57;ERBB3;PTBP1;RASA1;FIBP;ZNF106;ARPC3;LYN;PIK3CB;ATP6V0A1;GRB10;NAMPT;YES1;AP2M1;ATP6AP1;POLR2J;PIK3CA;NCK1;ACTB;STMN1;TCIRG1;POLR2I;POLR2L;DNM1;GRB2;PXN;VEGFC;SHB;IGF1R;SHOC2;RYK;MPZL1;CRK;SHC1;EPHA1;SOS1;AKT2;PIK3R3;ARPC5;ARHGEF28;ACTR2;HNRNPA1;ROCK2;ESRP1;MAPK11;HSP90AA1;PTK2
prerank,protein autophosphorylation (GO:0046777),0.4418883694328621,1.9826782676862287,0.0,0.012743209510674433,0.2,33/159,18.90%,SMG1;PAK2;TAOK1;UHMK1;TAOK2;PRKD2;MTOR;PTK6;OXSR1;PASK;MAPK3;NEK6;STK4;EIF2AK1;DAPK1;PAK1;AURKB;EIF2AK2;GSK3B;MKNK2;AKT1;LMTK2;CDK12;HTATIP2;STK24;EGFR;AAK1;MKNK1;LYN;STK25;ATR;ATP13A2;PRKX
prerank,protein phosphorylation (GO:0006468),0.3796700193485493,1.9755485270776103,0.0,0.016108723817339732,0.28,104/496,22.34%,HIPK2;ABL2;CDK6;SMG1;PRKCI;PAK2;TAOK1;CDC25B;UHMK1;AKT3;TAOK2;FASTK;CDK2;CSNK1E;BCR;ILF3;PRKD2;MTOR;YWHAZ;ROCK1;ADAM10;MAPK1;TGFBR2;WNK1;PTK6;OXSR1;PRKAR1B;PRKAA1;PASK;TYK2;RICTOR;PRKACB;MAPK3;APP;RPS6KB1;CDC42BPA;NEK6;CSNK1D;STK4;LIMK1;MAP3K1;EIF2AK1;CSNK2A2;DAPK1;PAK1;AURKB;EIF2AK2;GSK3B;MKNK2;CDK10;CDK5;PKN2;PRKCA;AKT1;RPS6KA3;PRKAB1;LMTK2;CDK12;HTATIP2;STK24;EPHB2;EGFR;PDK2;FAM20B;PRKCZ;TRIB1;STRADB;CRY1;AAK1;MKNK1;LYN;PRKCG;COPS2;NUAK1;CTBP1;NEK7;STK25;TLK1;NRBP1;PRKACA;CDK13;MAPK6;ATR;IGFBP3;CSNK1A1;GAS6;ATP13A2;PRKX;CDK11B;GMFB;MAP3K7;MAPK8;DMPK;DAB2IP;IGF1R;BRD2;STK3;RYK;CDC42BPB;CSNK2A1;STK17A;SMAD2;EPHA1;CDK16
prerank,positive regulation of blood vessel endothelial cell migration (GO:0043536),0.5170075493818992,1.9619773721657219,0.0,0.0187986055932902,0.32,13/48,11.42%,PIK3C2A;AKT3;VEGFA;JCAD;PRKD2;ANXA1;SIRT1;SP1;PLCG1;THBS1;PRKCA;AKT1;GATA2
prerank,positive regulation of cellular component biogenesis (GO:0044089),0.45869851052771876,1.9430089401411348,0.0,0.023097067238097412,0.39,25/92,21.21%,ICE1;TPR;SMAD3;VEGFA;SLX1A;RPS3;SNF8;RACK1;LIMK1;PARK7;GSK3B;SH3GLB1;PRKCA;PDCD6IP;HGS;BAX;CHMP2A;RHOC;BIK;ERCC1;SUMO1;CLU;ATP13A2;DAB2IP;CDT1
prerank,positive regulation of cell population proliferation (GO:0008284),0.3606139036322534,1.9411033264843538,0.0,0.022397156109670215,0.39,81/474,22.22%,PHIP;OSMR;RPRD1B;CDK6;PRKCI;DOT1L;MECP2;KRT6A;CDC25B;NAP1L1;KDM1A;LAMB1;CAPN1;VEGFA;TBRG4;CDK2;HNRNPU;HDAC2;KMT2D;ADAM10;CAPNS1;PRMT1;PDCD10;CIAO1;TGFBR2;SIRT1;BMI1;CD74;TSPYL5;PAK1;THBS1;STAT1;RPS4X;DDRGK1;CNOT6;CSF1;AKT1;GNAI2;HDAC1;CD47;ITGB1BP1;CCAR1;NCCRP1;EGFR;AKR1C2;SINHCAF;KRAS;MDK;ERBB3;IL6ST;CACUL1;LYN;NAMPT;MYC;RPS6;OSR2;CDK13;AKR1C3;LAMC2;NKX2-5;UBE2A;TCIRG1;GAS6;S100A6;S100A13;CUL3;CCN1;YAP1;MAZ;VEGFC;HSF1;IGF1R;RPL23;IL11;BAD;CSNK2A1;STAMBP;SHC1;MIF;EPHA1;CDKN1A
prerank,cellular response to interleukin-12 (GO:0071349),0.49209436580408517,1.9296997358370356,0.0,0.025500834416722934,0.44,18/48,22.17%,HNRNPA2B1;PAK2;TYK2;CFL1;ARF1;HNRNPDL;CDC42;ANXA2;TCP1;RAP1B;CD47;BOLA2;RPLP0;PPIA;PITPNA;RALA;CAPZA1;MIF
prerank,regulation of nitric-oxide synthase activity (GO:0050999),0.5749202460693776,1.9238272920863668,0.0,0.02680275055322073,0.48,10/39,20.47%,WASL;SCARB1;ATP2B4;AKT1;SPR;EGFR;DNM2;PIK3CB;CALM1;CAV1
prerank,negative regulation of cell-substrate adhesion (GO:0010812),0.5532580596827869,1.9196104481811376,0.0,0.02803233801546865,0.51,11/40,21.38%,FBLN1;ADAM15;MELTF;ACTN4;THBS1;RCC2;ITGB1BP1;CDKN2A;RASA1;NF2;SPOCK1
prerank,vesicle coating (GO:0006901),0.45567362093122926,1.9138531601239455,0.0,0.028062708912560165,0.55,29/63,35.77%,PPP6R1;RAB1A;MCFD2;CD59;CSNK1D;PEF1;TMED10;PDCD6;USO1;CNIH1;TFG;SEC24C;COL7A1;TRAPPC1;TRAPPC2L;CUL3;NAPA;SEC31A;TRAPPC3;CTSC;TGFA;RAB1B;SEC23IP;TRAPPC5;SAR1B;CTSZ;AREG;TBC1D20;GOSR2
prerank,COPII vesicle coating (GO:0048208),0.45567362093122926,1.9138531601239455,0.0,0.028062708912560165,0.55,29/63,35.77%,PPP6R1;RAB1A;MCFD2;CD59;CSNK1D;PEF1;TMED10;PDCD6;USO1;CNIH1;TFG;SEC24C;COL7A1;TRAPPC1;TRAPPC2L;CUL3;NAPA;SEC31A;TRAPPC3;CTSC;TGFA;RAB1B;SEC23IP;TRAPPC5;SAR1B;CTSZ;AREG;TBC1D20;GOSR2
prerank,"vesicle targeting, rough ER to cis-Golgi (GO:0048207)",0.45567362093122926,1.9138531601239455,0.0,0.028062708912560165,0.55,29/63,35.77%,PPP6R1;RAB1A;MCFD2;CD59;CSNK1D;PEF1;TMED10;PDCD6;USO1;CNIH1;TFG;SEC24C;COL7A1;TRAPPC1;TRAPPC2L;CUL3;NAPA;SEC31A;TRAPPC3;CTSC;TGFA;RAB1B;SEC23IP;TRAPPC5;SAR1B;CTSZ;AREG;TBC1D20;GOSR2
prerank,negative regulation of protein binding (GO:0032091),0.4774782491996435,1.9111447752166357,0.0,0.02878249917362908,0.56,23/74,22.22%,KDM1A;ADAM15;CSNK1E;PPP1CA;ROCK1;PTPRF;RACK1;B2M;AURKB;DDX11;PARK7;GSK3B;AKT1;ITGB1BP1;BAX;TMBIM6;ACTB;STYX;MAPK8;CAV1;DVL1;CTNNBIP1;CDKN1A
prerank,substantia nigra development (GO:0021762),0.5113769061125631,1.9101848938561907,0.0,0.02877383235665418,0.56,13/43,20.83%,ZNF148;COX6B1;INA;CDC42;CNP;CALM2;ATP5PB;CCDC14;ACTB;CALM1;CALM3;YWHAE;GLUD1
prerank,regulation of microtubule-based process (GO:0032886),0.5641031773107723,1.904441907908104,0.0,0.0324881824887524,0.62,10/36,19.46%,TAOK1;PHLDB2;MACF1;ROCK1;PRKAA1;DIAPH1;GSK3B;CDK2AP2;BICD2;ATF5
prerank,peptidyl-serine phosphorylation (GO:0018105),0.4237847958264031,1.904400792530412,0.0,0.031732643361106996,0.62,39/156,20.20%,HIPK2;SMG1;PRKCI;PAK2;UHMK1;AKT3;CDK2;CSNK1E;PRKD2;MTOR;ROCK1;MAPK1;TGFBR2;WNK1;RICTOR;RPS6KB1;NEK6;CSNK1D;STK4;CSNK2A2;GSK3B;MKNK2;CDK5;PKN2;PRKCA;AKT1;RPS6KA3;LMTK2;PRKCZ;MKNK1;PRKCG;TLK1;PRKACA;ATR;CSNK1A1;GAS6;PRKX;MAPK8;DMPK
prerank,peptidyl-serine modification (GO:0018209),0.42283150900925076,1.9022985822430258,0.0,0.03165751873193771,0.62,41/169,20.20%,HIPK2;SMG1;PRKCI;PAK2;UHMK1;AKT3;CDK2;CSNK1E;PRKD2;MTOR;ROCK1;MAPK1;TGFBR2;WNK1;HPF1;RICTOR;GALNT2;RPS6KB1;NEK6;CSNK1D;STK4;CSNK2A2;GSK3B;MKNK2;CDK5;PKN2;PRKCA;AKT1;RPS6KA3;LMTK2;PRKCZ;MKNK1;PRKCG;TLK1;PRKACA;ATR;CSNK1A1;GAS6;PRKX;MAPK8;DMPK
