Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Proximal tubule transport WP4917,0.6120559435451023,2.01694470370898,0.0,0.0070506912442396315,57,24,SLC12A4;ATP6V0B;ATP1A1;ATP6V1C1;SLC4A2;ABCG2;SLC2A1;CA2;ATP6V0C;SLC7A7;ATP6V1F;SLC3A2;SLC20A2;ATP6V1H;ATP6V1A;ATP6V0E1;ABCC4;SLC9A3;ATP6V1E1;ATP6V1D;ATP1B1;ATP6V1G1;SLC6A20;ABCC2,SLC12A4;ATP6V0B;ATP1A1;ATP6V1C1;SLC4A2;ABCG2;SLC2A1;CA2;ATP6V0C;SLC7A7;ATP6V1F
Complement system WP2806,0.5000457417004669,1.9341006711869653,0.0,0.010124069478908189,97,36,C3;LAMB1;LAMC1;LAMA5;SPP1;C1R;CALR;TLR2;ADM;CD59;CD40;RPS19;PRKCA;C5AR1;PRKACA;C1S;PLAUR;TXN;ARRB2;CSNK1A1;FKBP2;THBS1;GNAI3;CD46;CD55;CFD;GNAI2;ICAM1;GNA15;F12;SELL;C1QBP;PRNP;ICAM2;ITGA2;PTX3,C3;LAMB1;LAMC1;LAMA5;SPP1;C1R;CALR;TLR2;ADM;CD59;CD40;RPS19;PRKCA;C5AR1;PRKACA
Translation inhibitors in chronically activated PDGFRA cells WP4566,0.5069244236797337,1.9350463077266595,0.0,0.01096774193548387,46,40,MAPK3;EIF4A2;EIF4G1;MAPK14;EIF4B;MAP2K3;EIF4A1;AKT1;PRKCA;EIF4G3;PRKACA;AKT3;PDCD4;RPS6;PIM1;EIF4E;AKT2;CSNK2A1;MAP2K4;RPS6KB1;PIK3CA;MAP2K7;MTOR;MAPK8;RPS6KA4;MAP2K5;PIK3R3;RPS6KB2;MAPK1;MAP2K1;MAP2K2;PRKCD;MAPK9;RPS6KA1;PIK3CB;RPS6KA2;RPTOR;PIK3R2;PDK1;EIF4EBP1,MAPK3;EIF4A2;EIF4G1;MAPK14;EIF4B;MAP2K3;EIF4A1;AKT1;PRKCA;EIF4G3;PRKACA;AKT3;PDCD4;RPS6;PIM1;EIF4E
RAC1/PAK1/p38/MMP2 Pathway WP3303,0.49184273493142994,1.920355268530598,0.0,0.01175115207373272,68,52,PTK2;YAP1;MAPK3;TNIP2;NCK1;PAK1;MAPK14;FN1;CASP9;AKT1;CRK;ITGB1;PXN;RAC1;IKBKG;TNIP1;STMN1;MSH2;BAD;TP53;CTNNB1;NFKB1;ERBB2;PIK3CA;HRAS;KRAS;SOS1;RAD51;NRAS;GRB2;SRC;MAPK8;BAX;STAT3;MAPK11;GRB7;PTPN11;NFKBIA;MAPK1;STAT5B;MAPK9;MYC;RASA1;FOXO1;RELA;MAPK12;CASP7;EGFR;BIRC5;CHUK;EIF4EBP1;MAPK13,PTK2;YAP1;MAPK3;TNIP2;NCK1;PAK1;MAPK14;FN1;CASP9;AKT1;CRK;ITGB1;PXN;RAC1;IKBKG;TNIP1;STMN1;MSH2;BAD;TP53
Focal Adhesion WP306,0.4123711837010809,1.9372296176240251,0.0,0.011964809384164225,198,135,PTK2;VAV1;RAP1B;LAMB1;MAPK3;LAMC1;ACTN4;CCND3;MET;LAMA5;SPP1;PAK1;ITGA5;ITGAV;LAMB2;FN1;PPP1R12C;PPP1R12B;COL4A4;FLNA;MYL12A;PPP1CC;AKT1;PPP1CA;ITGB4;CRK;CAV1;RHOA;ITGB1;PRKCA;PDGFA;PXN;ACTB;RAC1;ITGB6;ACTG1;VEGFC;RAC2;ACTN1;BAD;AKT3;DIAPH1;GSK3B;PAK4;SHC3;ROCK1;COL6A2;CTNNB1;ARHGAP5;CAV2;CDC42;BIRC2;PAK6;SHC1;AKT2;FLNB;XIAP;COL4A6;ERBB2;PIK3CA;PPP1CB;FLNC;HRAS;THBS3;THBS1;RAPGEF1;TLN1;SOS1;VEGFB;MYL12B;IGF1R;ARHGAP35;PRKCG;RAF1;CAPN2;BIRC3;CCND1;GRB2;PAK2;SRC;VCL;VASP;MAPK8;LAMC2;ITGB5;MYLK;PDPK1;VAV2;ELK1;PIK3R3;COL1A1;ITGA6;RAP1A;MAPK1;FYN;MAP2K1;STYK1;BCAR1;JUN;ROCK2;PDGFC;TNK2;PPP1R12A;MAPK9;LAMA3;PARVA;ILK;PIK3CB;DOCK1;LAMB3;PIK3R2;TESK2;VEGFA;LAMA4;ITGA3;PDGFB;TLN2;MYL5;RAC3;RASGRF1;EGFR;MYLPF;PTK6;MYL9;PARVB;ITGB8;TNK1;PIK3CD;PIP5K1C;PDGFD;CRKL;BRAF;ITGA2;CHAD;ZYX,PTK2;VAV1;RAP1B;LAMB1;MAPK3;LAMC1;ACTN4;CCND3;MET;LAMA5;SPP1;PAK1;ITGA5;ITGAV;LAMB2;FN1;PPP1R12C;PPP1R12B;COL4A4;FLNA;MYL12A;PPP1CC;AKT1;PPP1CA;ITGB4;CRK;CAV1;RHOA;ITGB1;PRKCA;PDGFA;PXN;ACTB;RAC1;ITGB6;ACTG1;VEGFC;RAC2;ACTN1;BAD;AKT3;DIAPH1;GSK3B;PAK4;SHC3;ROCK1;COL6A2;CTNNB1;ARHGAP5;CAV2;CDC42;BIRC2;PAK6;SHC1
Pathogenic Escherichia coli infection WP2272,0.4985398042826032,1.9004366437599787,0.0,0.014258064516129033,55,41,YWHAZ;NCK1;ARPC3;CLDN1;TUBA4A;ARPC2;RHOA;ITGB1;PRKCA;ACTB;ARHGEF2;ARPC1B;ACTG1;YWHAQ;CDH1;ROCK1;CTTN;TUBB6;CTNNB1;CDC42;ABL1;OCLN;ARPC4;LY96;TUBB2A;NCL;TUBA1C;NCK2;KRT18;FYN;ARPC5;TUBB3;ROCK2;ARPC5L;ARPC1A;TUBB4B;WASL;EZR;TUBA1A;TUBA1B;TUBB,YWHAZ;NCK1;ARPC3;CLDN1;TUBA4A;ARPC2;RHOA;ITGB1;PRKCA;ACTB;ARHGEF2;ARPC1B;ACTG1;YWHAQ;CDH1;ROCK1;CTTN;TUBB6;CTNNB1;CDC42
Overview of leukocyte-intrinsic Hippo pathway functions WP4542,0.5610117090121958,1.8796327111144056,0.0,0.018508064516129033,35,27,YAP1;MOB1A;MAPK14;FYB1;SAV1;RHOA;TEAD2;RAC1;NDRG1;LATS1;TEAD1;YWHAQ;STK38L;VMP1;TAZ;LATS2;FOXO3;STK3;RAP1A;TEAD4;FOXO4;FERMT3;KNSTRN;FOXO1;FOXO6;RAB13;TEAD3,YAP1;MOB1A;MAPK14;FYB1;SAV1;RHOA;TEAD2;RAC1;NDRG1;LATS1;TEAD1;YWHAQ;STK38L
Cholesterol metabolism (includes both Bloch and Kandutsch-Russell pathways) WP4718,0.5455834463225591,1.858804477038061,0.0,0.019915110356536505,46,37,HMGCR;NR1H2;ACSL3;FADS2;HMGCS1;EBP;SQLE;DHCR24;MVD;DHCR7;CYP51A1;SC5D;SREBF2;MSMO1;LSS;FDFT1;FDPS;HSD17B7;NSDHL;IDI1;ABCA1;MYLIP;MVK;SCD;SREBF1;FASN;LBR;ACSL4;TM7SF2;GGPS1;ACSL1;FADS1;ELOVL5;ACOT2;NR1H3;SOAT1;PMVK,HMGCR;NR1H2;ACSL3;FADS2;HMGCS1;EBP;SQLE;DHCR24;MVD;DHCR7;CYP51A1;SC5D;SREBF2;MSMO1;LSS;FDFT1
Integrin-mediated Cell Adhesion WP185,0.42219619667811636,1.864264753733536,0.0,0.02010752688172043,101,71,PTK2;RAP1B;PAK1;ITGA5;ITGAV;CAPN7;ARHGEF7;CAPN10;MAP2K3;AKT1;ITGB4;CRK;CAV1;ITGB1;PXN;RAC1;CAPN5;ITGB6;RAC2;AKT3;PAK4;SHC3;ROCK1;CAV2;CDC42;PAK6;CAPN1;SHC1;AKT2;CAPNS1;ITGAE;HRAS;RAPGEF1;TLN1;SOS1;ITGAM;RAF1;CAPN2;GRB2;PAK2;SRC;VCL;VASP;ITGB5;PDPK1;VAV2;ARAF;MAP2K5;ITGA6;RAP1A;MAPK1;FYN;MAP2K1;BCAR1;MAP2K2;CSK;ROCK2;MAPK7;MAPK6;ILK;DOCK1;PIK3R2;MAPK12;ITGA3;RAC3;ITGB8;MYPN;GIT2;BRAF;ITGA2;ZYX,PTK2;RAP1B;PAK1;ITGA5;ITGAV;CAPN7;ARHGEF7;CAPN10;MAP2K3;AKT1;ITGB4;CRK;CAV1;ITGB1;PXN;RAC1;CAPN5;ITGB6;RAC2;AKT3;PAK4;SHC3;ROCK1;CAV2;CDC42;PAK6;CAPN1;SHC1
Regulation of Actin Cytoskeleton WP51,0.4021257926188401,1.870251172002897,0.0,0.02129032258064516,150,99,BAIAP2;PTK2;VAV1;MAPK3;GIT1;LIMK1;PAK1;ARHGEF7;SSH3;FN1;MSN;ENAH;CRK;RHOA;PDGFA;PXN;ACTB;RAC1;PIP4K2B;ABI2;ACTG1;ARHGEF1;RAC2;ACTN1;FGF12;APC;CFL1;DIAPH1;RRAS2;PAK4;SSH1;ROCK1;CDC42;PAK6;PIK3CA;PIP5K1A;PIK3C2A;PFN1;RDX;KRAS;SOS1;GNG12;SLC9A1;FGD1;NRAS;GNA13;ARHGAP35;RAF1;PIK3C2B;PIK3C3;PAK2;VCL;PIK3R4;WASF2;MYLK;APC2;PIK3R3;FGFR1;MAPK1;WASF1;MAP2K1;ARPC5;TMSB4X;MYH10;BCAR1;MAP2K2;CSK;IQGAP1;NCKAP1;ROCK2;FGF2;PPP1R12A;BRK1;CFL2;GSN;MRAS;MAPK6;PIP4K2C;FGF11;PIK3CB;DOCK1;SSH2;FGFR4;PIK3R2;GNA12;RASSF7;PDGFB;RRAS;RAC3;EZR;EGFR;DIAPH3;PIP4K2A;F2R;PIK3CD;PIP5K1C;ARHGEF4;BRAF;SOS2,BAIAP2;PTK2;VAV1;MAPK3;GIT1;LIMK1;PAK1;ARHGEF7;SSH3;FN1;MSN;ENAH;CRK;RHOA;PDGFA;PXN;ACTB;RAC1;PIP4K2B;ABI2;ACTG1;ARHGEF1;RAC2;ACTN1;FGF12;APC;CFL1;DIAPH1;RRAS2;PAK4;SSH1;ROCK1
Notch Signaling WP268,0.4481553914275233,1.8333873462504366,0.0,0.022620967741935484,45,32,NOTCH2;DTX2;RFNG;RBPJ;PSEN1;NUMBL;DVL3;INPP5K;NUMB;CREBBP;NCSTN;ADAM17;APH1A;DTX4;HDAC2;NOTCH1;DVL2;PSEN2;NCOR2;HDAC1;CTBP1;DVL1;DTX3L;CTBP2;MAML3;LFNG;KAT2A;NOTCH3;MFNG;HES1;JAG1;DTX3,NOTCH2;DTX2;RFNG;RBPJ;PSEN1;NUMBL;DVL3;INPP5K;NUMB;CREBBP;NCSTN;ADAM17;APH1A;DTX4;HDAC2;NOTCH1;DVL2;PSEN2;NCOR2;HDAC1
1q21.1 copy number variation syndrome WP4905,0.5894474133704644,1.8468768870375458,0.0,0.02271889400921659,27,17,TJP1;TJP2;PRKAG2;AFDN;CTNNB1;PRKAG1;PRKAA1;OCLN;TJP3;KIRREL1;F11R;PRKAB1;PYGO2;PRKAB2;BCL9;CHD1L;ACP6,TJP1;TJP2;PRKAG2;AFDN;CTNNB1;PRKAG1;PRKAA1;OCLN;TJP3;KIRREL1;F11R;PRKAB1;PYGO2;PRKAB2
Pathways Regulating Hippo Signaling WP4540,0.4413412562398707,1.8363042657247508,0.0,0.02288920056100982,98,55,PLCB4;MET;GNAS;GNA11;SMAD3;PRKAG2;PRKCH;RHOA;PRKCA;TEAD2;RAC1;PRKACB;PRKACA;LATS1;TEAD1;CDH3;CDH1;SMAD2;CTNNB1;PRKAG1;CDC42;PRKAA1;PRKCZ;NF2;PRKAB1;GNAI3;GNAQ;TAZ;PRKD3;LATS2;IGF1R;MTOR;PRKCG;PRKAB2;CDH2;PRKCI;STK3;PLCB3;CDH24;GNAI2;PRKAR1A;PRKAR1B;YY1AP1;FGFR1;CSF1R;TEAD4;PRKCD;PRKCQ;PRKAR2A;CDH8;FGFR4;EGFR;EPHA2;TEAD3;TCF7,PLCB4;MET;GNAS;GNA11;SMAD3;PRKAG2;PRKCH;RHOA;PRKCA;TEAD2;RAC1;PRKACB;PRKACA;LATS1;TEAD1;CDH3;CDH1;SMAD2;CTNNB1;PRKAG1;CDC42;PRKAA1
Inflammatory Response Pathway WP453,0.6070593483208304,1.8489669603292533,0.0,0.02385483870967742,30,15,LAMB1;LAMC1;LAMA5;LAMB2;FN1;CD40;IL4R;THBS3;THBS1;TNFRSF1A;LAMC2;COL1A1;LCK;IL5;TNFRSF1B,LAMB1;LAMC1;LAMA5;LAMB2;FN1;CD40
Oxidative Stress WP408,0.5525107576661158,1.8371770370038207,0.0,0.02392961876832845,33,23,TXNRD1;NQO1;MAPK14;NFIX;GPX3;CAT;GPX1;MGST1;GCLC;SP1;SOD3;TXNRD2;NFKB1;TXN2;UGT1A6;NFE2L2;SOD2;GSR;HMOX1;SOD1;MT1X;FOS;JUNB,TXNRD1;NQO1;MAPK14;NFIX;GPX3;CAT;GPX1;MGST1;GCLC;SP1;SOD3;TXNRD2;NFKB1
Extracellular vesicle-mediated signaling in recipient cells WP2870,0.5291012891843992,1.810584899140339,0.0,0.028954838709677418,30,22,TGFB2;SMAD4;MET;SMAD3;MFGE8;AKT1;TGFBR2;APC;SMAD2;CTNNB1;ERBB2;HRAS;KRAS;NRAS;MTOR;RAF1;WNT5A;TGFBR1;TGFA;TSPAN8;EGFR;AXIN1,TGFB2;SMAD4;MET;SMAD3;MFGE8;AKT1;TGFBR2;APC;SMAD2;CTNNB1
TGF-beta Signaling Pathway WP366,0.38234038122429753,1.7959494588736378,0.0,0.029499443826473862,132,113,PTK2;MEF2C;YAP1;SMAD4;ATF2;NEDD4L;RNF111;MET;MAPK14;FN1;SIK1;SMAD3;HGS;NUP214;PIAS1;MAP2K3;SKP1;WWP1;PML;AKT1;PJA1;ITGB4;CAV1;RHOA;TGFBR2;ITGB1;RAC1;RUNX2;TGIF1;CREBBP;SNIP1;TP53;SP1;TRAP1;MAP3K7;ROCK1;SMAD2;CDC42;SHC1;LIMK2;DAB2;PPM1A;MAP2K4;SUMO1;SIN3A;TAB1;THBS1;CDKN1A;TRAF6;SOS1;HDAC1;TGFB1I1;UBE2I;RAF1;CCND1;GRB2;APP;SNW1;PAK2;SRC;ATF3;EP300;ZFYVE9;E2F4;SKIL;ETS1;MAPK8;NEDD9;ITCH;SMURF1;TGFBR1;SPTBN1;ZFYVE16;COPS5;MAPK1;MAP2K1;BCAR1;JUN;PARD6A;SMURF2;MAP2K2;TFDP1;MEF2A;MAPK9;MYC;CUL1;CDKN2B;PRKAR2A;UCHL5;KLF6;PIK3R2;NUP153;DCP1A;KLF11;JUND;PDK1;E2F5;RBL2;BTRC;STRAP;SKI;KLF10;CDK1;AXIN1;RBX1;EID2;ITGA2;FOS;SMAD7;CCNB2;RBL1;JUNB;STAMBPL1,PTK2;MEF2C;YAP1;SMAD4;ATF2;NEDD4L;RNF111;MET;MAPK14;FN1;SIK1;SMAD3;HGS;NUP214;PIAS1;MAP2K3;SKP1;WWP1;PML;AKT1;PJA1;ITGB4;CAV1;RHOA;TGFBR2;ITGB1;RAC1;RUNX2;TGIF1;CREBBP;SNIP1
Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms WP4534,0.48601636937267084,1.7764176600323112,0.015625,0.029516129032258066,47,34,PAK1;ITGB4;SAV1;ITGB1;ACTB;TEAD2;ITGB6;ACTG1;LATS1;TEAD1;YWHAQ;PAK4;CDH1;CTNNB1;PAK6;SGMS1;MAP4K2;NF2;MAP4K3;TAZ;PAK2;SRC;STK3;MAPK8;MAP4K5;YY1AP1;ITGB5;MAP4K4;CTNNA1;TEAD4;LIMD1;MAPK9;ITGB8;TEAD3,PAK1;ITGB4;SAV1;ITGB1;ACTB;TEAD2;ITGB6;ACTG1;LATS1;TEAD1;YWHAQ;PAK4;CDH1;CTNNB1;PAK6
Corticotropin-releasing hormone signaling pathway WP2355,0.41714920708707726,1.7834954808957764,0.0,0.029818548387096775,93,55,PTK2;RAP1B;MAPK3;GNAS;MAPK14;GNA11;GNB2;CASP9;IL18;CREB1;AKT1;RHOA;PRKCA;TRIM28;GNAI1;GNB1;TFAP2A;SP1;GSK3B;GRK6;CTNNB1;NFKB1;ARRB2;ECE1;PLCG1;FOSL2;GNAQ;HSP90AA1;RAF1;PRKCI;CASP3;MAPK8;GNAI2;TCF4;ELK1;NFKBIA;MAPK1;MAP2K1;ARRB1;JUP;PRKCD;MAPK9;PRKCQ;GNB5;ACACA;NOS3;JUND;RELA;NCOA2;MAP3K5;BRAF;PARP1;FOS;JUNB;FOSL1,PTK2;RAP1B;MAPK3;GNAS;MAPK14;GNA11;GNB2;CASP9;IL18;CREB1;AKT1;RHOA;PRKCA;TRIM28;GNAI1;GNB1;TFAP2A;SP1;GSK3B
TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway WP2036,0.4590756481445207,1.7779688858267721,0.0,0.030410557184750733,42,35,NFKBIB;MAPK3;TNFRSF12A;TRAF2;MAPK14;AKT1;RAC1;TNFSF12;IL6;CASP8;GSK3B;MAP3K7;CTNNB1;BIRC2;NFKB1;AKT2;HDAC1;RIPK1;RAF1;BIRC3;TRAF3;CASP3;MAPK8;NFKB2;NFKBIA;MAPK1;JUN;MAP3K14;MAPK9;RELB;RELA;TRAF1;CASP7;CHUK;FADD,NFKBIB;MAPK3;TNFRSF12A;TRAF2;MAPK14;AKT1;RAC1;TNFSF12;IL6;CASP8;GSK3B;MAP3K7;CTNNB1;BIRC2;NFKB1;AKT2
AGE/RAGE pathway WP2324,0.44784831047663376,1.7966962042588914,0.0,0.03055299539170507,66,51,MAPK3;ATF2;MAPK14;MSN;HIF1A;SMAD3;CASP9;AKT1;RHOA;PRKCA;LGALS3;RAC1;CASP8;DIAPH1;SP1;ROCK1;SMAD2;DDOST;CDC42;NFKB1;SHC1;PRKCZ;RAF1;SRC;CASP3;MAPK8;STAT1;STAT3;INHBB;MYD88;NFKBIA;MAPK1;MAP2K1;JUN;IRS1;FOXO4;STAT5B;IRAK4;SOD1;PRKCD;MAPK9;MMP14;NOS3;FOXO1;RELA;JAK2;EZR;EGFR;MMP7;CYCS;CHUK,MAPK3;ATF2;MAPK14;MSN;HIF1A;SMAD3;CASP9;AKT1;RHOA;PRKCA;LGALS3;RAC1;CASP8;DIAPH1;SP1;ROCK1;SMAD2;DDOST;CDC42;NFKB1;SHC1
